fg_receipt_id,fg_receipt_number,production_order_item_id,production_order_id,finished_item_id,received_quantity,accepted_quantity,rejected_quantity,uom,receipt_date,received_by,inspection_status,warehouse_location,batch_number,serial_number_start,serial_number_end,remarks
1240,FGR-2025-1240,1201,1201,100,34.000,34.000,0.000,No,2025-01-21,1,Accepted,Finished Goods Warehouse,FG-0001240,SN0001240A,SN0001240Z,Generated finished goods receipt.
1241,FGR-2025-1241,1202,1202,101,43.000,43.000,0.000,No,2025-01-13,3,Accepted,Finished Goods Warehouse,FG-0001241,SN0001241A,SN0001241Z,Generated finished goods receipt.
1242,FGR-2025-1242,1203,1203,102,19.000,19.000,0.000,No,2025-01-13,4,Accepted,Finished Goods Warehouse,FG-0001242,SN0001242A,SN0001242Z,Generated finished goods receipt.
1243,FGR-2025-1243,1204,1204,100,19.000,19.000,0.000,No,2025-01-25,5,Accepted,Finished Goods Warehouse,FG-0001243,SN0001243A,SN0001243Z,Generated finished goods receipt.
1244,FGR-2025-1244,1205,1205,101,41.000,41.000,0.000,No,2025-01-14,6,Accepted,Finished Goods Warehouse,FG-0001244,SN0001244A,SN0001244Z,Generated finished goods receipt.
1245,FGR-2025-1245,1206,1206,102,14.000,14.000,0.000,No,2025-01-22,7,Accepted,Finished Goods Warehouse,FG-0001245,SN0001245A,SN0001245Z,Generated finished goods receipt.
1246,FGR-2025-1246,1207,1207,100,9.000,9.000,0.000,No,2025-01-15,8,Accepted,Finished Goods Warehouse,FG-0001246,SN0001246A,SN0001246Z,Generated finished goods receipt.
1247,FGR-2025-1247,1208,1208,101,51.000,51.000,0.000,No,2025-01-16,9,Accepted,Finished Goods Warehouse,FG-0001247,SN0001247A,SN0001247Z,Generated finished goods receipt.
1248,FGR-2025-1248,1209,1209,102,16.000,16.000,0.000,No,2025-01-13,10,Accepted,Finished Goods Warehouse,FG-0001248,SN0001248A,SN0001248Z,Generated finished goods receipt.
1249,FGR-2025-1249,1210,1210,100,10.000,10.000,0.000,No,2025-01-25,11,Accepted,Finished Goods Warehouse,FG-0001249,SN0001249A,SN0001249Z,Generated finished goods receipt.
1250,FGR-2025-1250,1211,1211,101,44.000,44.000,0.000,No,2025-01-16,12,Accepted,Finished Goods Warehouse,FG-0001250,SN0001250A,SN0001250Z,Generated finished goods receipt.
1251,FGR-2025-1251,1212,1212,102,33.000,33.000,0.000,No,2025-01-18,13,Accepted,Finished Goods Warehouse,FG-0001251,SN0001251A,SN0001251Z,Generated finished goods receipt.
1252,FGR-2025-1252,1213,1213,100,11.000,11.000,0.000,No,2025-01-18,1,Accepted,Finished Goods Warehouse,FG-0001252,SN0001252A,SN0001252Z,Generated finished goods receipt.
1253,FGR-2025-1253,1214,1214,101,52.000,52.000,0.000,No,2025-01-25,3,Accepted,Finished Goods Warehouse,FG-0001253,SN0001253A,SN0001253Z,Generated finished goods receipt.
1254,FGR-2025-1254,1215,1215,102,16.000,16.000,0.000,No,2025-01-28,4,Accepted,Finished Goods Warehouse,FG-0001254,SN0001254A,SN0001254Z,Generated finished goods receipt.
1255,FGR-2025-1255,1216,1216,100,40.000,40.000,0.000,No,2025-01-24,5,Accepted,Finished Goods Warehouse,FG-0001255,SN0001255A,SN0001255Z,Generated finished goods receipt.
1256,FGR-2025-1256,1217,1217,101,41.000,41.000,0.000,No,2025-01-21,6,Accepted,Finished Goods Warehouse,FG-0001256,SN0001256A,SN0001256Z,Generated finished goods receipt.
1257,FGR-2025-1257,1218,1218,102,49.000,49.000,0.000,No,2025-01-26,7,Accepted,Finished Goods Warehouse,FG-0001257,SN0001257A,SN0001257Z,Generated finished goods receipt.
1258,FGR-2025-1258,1219,1219,100,43.000,43.000,0.000,No,2025-01-21,8,Accepted,Finished Goods Warehouse,FG-0001258,SN0001258A,SN0001258Z,Generated finished goods receipt.
1259,FGR-2025-1259,1220,1220,101,42.000,42.000,0.000,No,2025-01-20,9,Accepted,Finished Goods Warehouse,FG-0001259,SN0001259A,SN0001259Z,Generated finished goods receipt.
1260,FGR-2025-1260,1221,1221,102,5.000,5.000,0.000,No,2025-01-25,10,Accepted,Finished Goods Warehouse,FG-0001260,SN0001260A,SN0001260Z,Generated finished goods receipt.
1261,FGR-2025-1261,1222,1222,100,55.000,55.000,0.000,No,2025-01-20,11,Accepted,Finished Goods Warehouse,FG-0001261,SN0001261A,SN0001261Z,Generated finished goods receipt.
1262,FGR-2025-1262,1223,1223,101,10.000,10.000,0.000,No,2025-02-01,12,Accepted,Finished Goods Warehouse,FG-0001262,SN0001262A,SN0001262Z,Generated finished goods receipt.
1263,FGR-2025-1263,1224,1224,102,19.000,19.000,0.000,No,2025-01-24,13,Accepted,Finished Goods Warehouse,FG-0001263,SN0001263A,SN0001263Z,Generated finished goods receipt.
1264,FGR-2025-1264,1225,1225,100,27.000,27.000,0.000,No,2025-01-29,1,Accepted,Finished Goods Warehouse,FG-0001264,SN0001264A,SN0001264Z,Generated finished goods receipt.
1265,FGR-2025-1265,1226,1226,101,20.000,20.000,0.000,No,2025-01-22,3,Accepted,Finished Goods Warehouse,FG-0001265,SN0001265A,SN0001265Z,Generated finished goods receipt.
1266,FGR-2025-1266,1227,1227,102,37.000,37.000,0.000,No,2025-01-25,4,Accepted,Finished Goods Warehouse,FG-0001266,SN0001266A,SN0001266Z,Generated finished goods receipt.
1267,FGR-2025-1267,1228,1228,100,7.000,7.000,0.000,No,2025-01-26,5,Accepted,Finished Goods Warehouse,FG-0001267,SN0001267A,SN0001267Z,Generated finished goods receipt.
1268,FGR-2025-1268,1229,1229,101,29.000,29.000,0.000,No,2025-01-29,6,Accepted,Finished Goods Warehouse,FG-0001268,SN0001268A,SN0001268Z,Generated finished goods receipt.
1269,FGR-2025-1269,1230,1230,102,23.000,23.000,0.000,No,2025-01-24,7,Accepted,Finished Goods Warehouse,FG-0001269,SN0001269A,SN0001269Z,Generated finished goods receipt.
1270,FGR-2025-1270,1231,1231,100,40.000,40.000,0.000,No,2025-01-22,8,Accepted,Finished Goods Warehouse,FG-0001270,SN0001270A,SN0001270Z,Generated finished goods receipt.
1271,FGR-2025-1271,1232,1232,101,32.000,32.000,0.000,No,2025-01-28,9,Accepted,Finished Goods Warehouse,FG-0001271,SN0001271A,SN0001271Z,Generated finished goods receipt.
1272,FGR-2025-1272,1233,1233,102,47.000,47.000,0.000,No,2025-01-25,10,Accepted,Finished Goods Warehouse,FG-0001272,SN0001272A,SN0001272Z,Generated finished goods receipt.
1273,FGR-2025-1273,1234,1234,100,14.000,14.000,0.000,No,2025-01-26,11,Accepted,Finished Goods Warehouse,FG-0001273,SN0001273A,SN0001273Z,Generated finished goods receipt.
1274,FGR-2025-1274,1235,1235,101,58.000,58.000,0.000,No,2025-01-26,12,Accepted,Finished Goods Warehouse,FG-0001274,SN0001274A,SN0001274Z,Generated finished goods receipt.
1275,FGR-2025-1275,1236,1236,102,25.000,25.000,0.000,No,2025-01-29,13,Accepted,Finished Goods Warehouse,FG-0001275,SN0001275A,SN0001275Z,Generated finished goods receipt.
1276,FGR-2025-1276,1237,1237,100,24.000,24.000,0.000,No,2025-01-31,1,Accepted,Finished Goods Warehouse,FG-0001276,SN0001276A,SN0001276Z,Generated finished goods receipt.
1277,FGR-2025-1277,1238,1238,101,33.000,33.000,0.000,No,2025-01-27,3,Accepted,Finished Goods Warehouse,FG-0001277,SN0001277A,SN0001277Z,Generated finished goods receipt.
1278,FGR-2025-1278,1239,1239,102,12.000,12.000,0.000,No,2025-02-05,4,Accepted,Finished Goods Warehouse,FG-0001278,SN0001278A,SN0001278Z,Generated finished goods receipt.
1279,FGR-2025-1279,1240,1240,100,50.000,50.000,0.000,No,2025-01-23,5,Accepted,Finished Goods Warehouse,FG-0001279,SN0001279A,SN0001279Z,Generated finished goods receipt.
1280,FGR-2025-1280,1241,1241,101,19.000,19.000,0.000,No,2025-02-03,6,Accepted,Finished Goods Warehouse,FG-0001280,SN0001280A,SN0001280Z,Generated finished goods receipt.
1281,FGR-2025-1281,1242,1242,102,56.000,56.000,0.000,No,2025-02-03,7,Accepted,Finished Goods Warehouse,FG-0001281,SN0001281A,SN0001281Z,Generated finished goods receipt.
1282,FGR-2025-1282,1243,1243,100,13.000,13.000,0.000,No,2025-01-30,8,Accepted,Finished Goods Warehouse,FG-0001282,SN0001282A,SN0001282Z,Generated finished goods receipt.
1283,FGR-2025-1283,1244,1244,101,51.000,51.000,0.000,No,2025-01-29,9,Accepted,Finished Goods Warehouse,FG-0001283,SN0001283A,SN0001283Z,Generated finished goods receipt.
1284,FGR-2025-1284,1245,1245,102,27.000,27.000,0.000,No,2025-02-05,10,Accepted,Finished Goods Warehouse,FG-0001284,SN0001284A,SN0001284Z,Generated finished goods receipt.
1285,FGR-2025-1285,1246,1246,100,39.000,39.000,0.000,No,2025-01-30,11,Accepted,Finished Goods Warehouse,FG-0001285,SN0001285A,SN0001285Z,Generated finished goods receipt.
1286,FGR-2025-1286,1247,1247,101,52.000,52.000,0.000,No,2025-02-02,12,Accepted,Finished Goods Warehouse,FG-0001286,SN0001286A,SN0001286Z,Generated finished goods receipt.
1287,FGR-2025-1287,1248,1248,102,10.000,10.000,0.000,No,2025-02-02,13,Accepted,Finished Goods Warehouse,FG-0001287,SN0001287A,SN0001287Z,Generated finished goods receipt.
1288,FGR-2025-1288,1249,1249,100,22.000,22.000,0.000,No,2025-01-28,1,Accepted,Finished Goods Warehouse,FG-0001288,SN0001288A,SN0001288Z,Generated finished goods receipt.
1289,FGR-2025-1289,1250,1250,101,57.000,57.000,0.000,No,2025-02-04,3,Accepted,Finished Goods Warehouse,FG-0001289,SN0001289A,SN0001289Z,Generated finished goods receipt.
1290,FGR-2025-1290,1251,1251,102,12.000,12.000,0.000,No,2025-02-06,4,Accepted,Finished Goods Warehouse,FG-0001290,SN0001290A,SN0001290Z,Generated finished goods receipt.
1291,FGR-2025-1291,1252,1252,100,9.000,9.000,0.000,No,2025-02-03,5,Accepted,Finished Goods Warehouse,FG-0001291,SN0001291A,SN0001291Z,Generated finished goods receipt.
1292,FGR-2025-1292,1253,1253,101,33.000,33.000,0.000,No,2025-01-29,6,Accepted,Finished Goods Warehouse,FG-0001292,SN0001292A,SN0001292Z,Generated finished goods receipt.
1293,FGR-2025-1293,1254,1254,102,4.000,4.000,0.000,No,2025-02-03,7,Accepted,Finished Goods Warehouse,FG-0001293,SN0001293A,SN0001293Z,Generated finished goods receipt.
1294,FGR-2025-1294,1255,1255,100,59.000,59.000,0.000,No,2025-02-03,8,Accepted,Finished Goods Warehouse,FG-0001294,SN0001294A,SN0001294Z,Generated finished goods receipt.
1295,FGR-2025-1295,1256,1256,101,53.000,53.000,0.000,No,2025-01-31,9,Accepted,Finished Goods Warehouse,FG-0001295,SN0001295A,SN0001295Z,Generated finished goods receipt.
1296,FGR-2025-1296,1257,1257,102,14.000,14.000,0.000,No,2025-02-01,10,Accepted,Finished Goods Warehouse,FG-0001296,SN0001296A,SN0001296Z,Generated finished goods receipt.
1297,FGR-2025-1297,1258,1258,100,14.000,14.000,0.000,No,2025-02-12,11,Accepted,Finished Goods Warehouse,FG-0001297,SN0001297A,SN0001297Z,Generated finished goods receipt.
1298,FGR-2025-1298,1259,1259,101,47.000,47.000,0.000,No,2025-02-04,12,Accepted,Finished Goods Warehouse,FG-0001298,SN0001298A,SN0001298Z,Generated finished goods receipt.
1299,FGR-2025-1299,1260,1260,102,33.000,33.000,0.000,No,2025-02-06,13,Accepted,Finished Goods Warehouse,FG-0001299,SN0001299A,SN0001299Z,Generated finished goods receipt.
1300,FGR-2025-1300,1261,1261,100,50.000,50.000,0.000,No,2025-02-11,1,Accepted,Finished Goods Warehouse,FG-0001300,SN0001300A,SN0001300Z,Generated finished goods receipt.
1301,FGR-2025-1301,1262,1262,101,58.000,58.000,0.000,No,2025-02-05,3,Accepted,Finished Goods Warehouse,FG-0001301,SN0001301A,SN0001301Z,Generated finished goods receipt.
1302,FGR-2025-1302,1263,1263,102,26.000,26.000,0.000,No,2025-02-08,4,Accepted,Finished Goods Warehouse,FG-0001302,SN0001302A,SN0001302Z,Generated finished goods receipt.
1303,FGR-2025-1303,1264,1264,100,19.000,19.000,0.000,No,2025-02-07,5,Accepted,Finished Goods Warehouse,FG-0001303,SN0001303A,SN0001303Z,Generated finished goods receipt.
1304,FGR-2025-1304,1265,1265,101,39.000,39.000,0.000,No,2025-02-07,6,Accepted,Finished Goods Warehouse,FG-0001304,SN0001304A,SN0001304Z,Generated finished goods receipt.
1305,FGR-2025-1305,1266,1266,102,39.000,39.000,0.000,No,2025-02-09,7,Accepted,Finished Goods Warehouse,FG-0001305,SN0001305A,SN0001305Z,Generated finished goods receipt.
1306,FGR-2025-1306,1267,1267,100,27.000,27.000,0.000,No,2025-02-04,8,Accepted,Finished Goods Warehouse,FG-0001306,SN0001306A,SN0001306Z,Generated finished goods receipt.
1307,FGR-2025-1307,1268,1268,101,19.000,19.000,0.000,No,2025-02-05,9,Accepted,Finished Goods Warehouse,FG-0001307,SN0001307A,SN0001307Z,Generated finished goods receipt.
1308,FGR-2025-1308,1269,1269,102,17.000,17.000,0.000,No,2025-02-06,10,Accepted,Finished Goods Warehouse,FG-0001308,SN0001308A,SN0001308Z,Generated finished goods receipt.
1309,FGR-2025-1309,1270,1270,100,34.000,34.000,0.000,No,2025-02-14,11,Accepted,Finished Goods Warehouse,FG-0001309,SN0001309A,SN0001309Z,Generated finished goods receipt.
1310,FGR-2025-1310,1271,1271,101,26.000,26.000,0.000,No,2025-02-08,12,Accepted,Finished Goods Warehouse,FG-0001310,SN0001310A,SN0001310Z,Generated finished goods receipt.
1311,FGR-2025-1311,1272,1272,102,29.000,29.000,0.000,No,2025-02-15,13,Accepted,Finished Goods Warehouse,FG-0001311,SN0001311A,SN0001311Z,Generated finished goods receipt.
1312,FGR-2025-1312,1273,1273,100,8.000,8.000,0.000,No,2025-02-06,1,Accepted,Finished Goods Warehouse,FG-0001312,SN0001312A,SN0001312Z,Generated finished goods receipt.
1313,FGR-2025-1313,1274,1274,101,52.000,52.000,0.000,No,2025-02-14,3,Accepted,Finished Goods Warehouse,FG-0001313,SN0001313A,SN0001313Z,Generated finished goods receipt.
1314,FGR-2025-1314,1275,1275,102,43.000,43.000,0.000,No,2025-02-10,4,Accepted,Finished Goods Warehouse,FG-0001314,SN0001314A,SN0001314Z,Generated finished goods receipt.
1315,FGR-2025-1315,1276,1276,100,54.000,54.000,0.000,No,2025-02-05,5,Accepted,Finished Goods Warehouse,FG-0001315,SN0001315A,SN0001315Z,Generated finished goods receipt.
1316,FGR-2025-1316,1277,1277,101,51.000,51.000,0.000,No,2025-02-07,6,Accepted,Finished Goods Warehouse,FG-0001316,SN0001316A,SN0001316Z,Generated finished goods receipt.
1317,FGR-2025-1317,1278,1278,102,37.000,37.000,0.000,No,2025-02-13,7,Accepted,Finished Goods Warehouse,FG-0001317,SN0001317A,SN0001317Z,Generated finished goods receipt.
1318,FGR-2025-1318,1279,1279,100,22.000,22.000,0.000,No,2025-02-10,8,Accepted,Finished Goods Warehouse,FG-0001318,SN0001318A,SN0001318Z,Generated finished goods receipt.
1319,FGR-2025-1319,1280,1280,101,39.000,39.000,0.000,No,2025-02-13,9,Accepted,Finished Goods Warehouse,FG-0001319,SN0001319A,SN0001319Z,Generated finished goods receipt.
1320,FGR-2025-1320,1281,1281,102,35.000,35.000,0.000,No,2025-02-08,10,Accepted,Finished Goods Warehouse,FG-0001320,SN0001320A,SN0001320Z,Generated finished goods receipt.
1321,FGR-2025-1321,1282,1282,100,55.000,55.000,0.000,No,2025-02-11,11,Accepted,Finished Goods Warehouse,FG-0001321,SN0001321A,SN0001321Z,Generated finished goods receipt.
1322,FGR-2025-1322,1283,1283,101,16.000,16.000,0.000,No,2025-02-07,12,Accepted,Finished Goods Warehouse,FG-0001322,SN0001322A,SN0001322Z,Generated finished goods receipt.
1323,FGR-2025-1323,1284,1284,102,6.000,6.000,0.000,No,2025-02-12,13,Accepted,Finished Goods Warehouse,FG-0001323,SN0001323A,SN0001323Z,Generated finished goods receipt.
1324,FGR-2025-1324,1285,1285,100,10.000,10.000,0.000,No,2025-02-13,1,Accepted,Finished Goods Warehouse,FG-0001324,SN0001324A,SN0001324Z,Generated finished goods receipt.
1325,FGR-2025-1325,1286,1286,101,13.000,13.000,0.000,No,2025-02-13,3,Accepted,Finished Goods Warehouse,FG-0001325,SN0001325A,SN0001325Z,Generated finished goods receipt.
1326,FGR-2025-1326,1287,1287,102,41.000,41.000,0.000,No,2025-02-12,4,Accepted,Finished Goods Warehouse,FG-0001326,SN0001326A,SN0001326Z,Generated finished goods receipt.
1327,FGR-2025-1327,1288,1288,100,13.000,13.000,0.000,No,2025-02-09,5,Accepted,Finished Goods Warehouse,FG-0001327,SN0001327A,SN0001327Z,Generated finished goods receipt.
1328,FGR-2025-1328,1289,1289,101,11.000,11.000,0.000,No,2025-02-14,6,Accepted,Finished Goods Warehouse,FG-0001328,SN0001328A,SN0001328Z,Generated finished goods receipt.
1329,FGR-2025-1329,1290,1290,102,26.000,26.000,0.000,No,2025-02-13,7,Accepted,Finished Goods Warehouse,FG-0001329,SN0001329A,SN0001329Z,Generated finished goods receipt.
1330,FGR-2025-1330,1291,1291,100,46.000,46.000,0.000,No,2025-02-12,8,Accepted,Finished Goods Warehouse,FG-0001330,SN0001330A,SN0001330Z,Generated finished goods receipt.
1331,FGR-2025-1331,1292,1292,101,28.000,28.000,0.000,No,2025-02-17,9,Accepted,Finished Goods Warehouse,FG-0001331,SN0001331A,SN0001331Z,Generated finished goods receipt.
1332,FGR-2025-1332,1293,1293,102,20.000,20.000,0.000,No,2025-02-23,10,Accepted,Finished Goods Warehouse,FG-0001332,SN0001332A,SN0001332Z,Generated finished goods receipt.
1333,FGR-2025-1333,1294,1294,100,18.000,18.000,0.000,No,2025-02-20,11,Accepted,Finished Goods Warehouse,FG-0001333,SN0001333A,SN0001333Z,Generated finished goods receipt.
1334,FGR-2025-1334,1295,1295,101,48.000,48.000,0.000,No,2025-02-18,12,Accepted,Finished Goods Warehouse,FG-0001334,SN0001334A,SN0001334Z,Generated finished goods receipt.
1335,FGR-2025-1335,1296,1296,102,29.000,29.000,0.000,No,2025-02-14,13,Accepted,Finished Goods Warehouse,FG-0001335,SN0001335A,SN0001335Z,Generated finished goods receipt.
1336,FGR-2025-1336,1297,1297,100,24.000,24.000,0.000,No,2025-02-18,1,Accepted,Finished Goods Warehouse,FG-0001336,SN0001336A,SN0001336Z,Generated finished goods receipt.
1337,FGR-2025-1337,1298,1298,101,47.000,47.000,0.000,No,2025-02-20,3,Accepted,Finished Goods Warehouse,FG-0001337,SN0001337A,SN0001337Z,Generated finished goods receipt.
1338,FGR-2025-1338,1299,1299,102,25.000,25.000,0.000,No,2025-02-20,4,Accepted,Finished Goods Warehouse,FG-0001338,SN0001338A,SN0001338Z,Generated finished goods receipt.
1339,FGR-2025-1339,1300,1300,100,23.000,23.000,0.000,No,2025-02-16,5,Accepted,Finished Goods Warehouse,FG-0001339,SN0001339A,SN0001339Z,Generated finished goods receipt.
1340,FGR-2025-1340,1301,1301,101,47.000,47.000,0.000,No,2025-02-24,6,Accepted,Finished Goods Warehouse,FG-0001340,SN0001340A,SN0001340Z,Generated finished goods receipt.
1341,FGR-2025-1341,1302,1302,102,23.000,23.000,0.000,No,2025-02-18,7,Accepted,Finished Goods Warehouse,FG-0001341,SN0001341A,SN0001341Z,Generated finished goods receipt.
1342,FGR-2025-1342,1303,1303,100,32.000,32.000,0.000,No,2025-02-24,8,Accepted,Finished Goods Warehouse,FG-0001342,SN0001342A,SN0001342Z,Generated finished goods receipt.
1343,FGR-2025-1343,1304,1304,101,42.000,42.000,0.000,No,2025-02-20,9,Accepted,Finished Goods Warehouse,FG-0001343,SN0001343A,SN0001343Z,Generated finished goods receipt.
1344,FGR-2025-1344,1305,1305,102,14.000,14.000,0.000,No,2025-02-18,10,Accepted,Finished Goods Warehouse,FG-0001344,SN0001344A,SN0001344Z,Generated finished goods receipt.
1345,FGR-2025-1345,1306,1306,100,11.000,11.000,0.000,No,2025-02-20,11,Accepted,Finished Goods Warehouse,FG-0001345,SN0001345A,SN0001345Z,Generated finished goods receipt.
1346,FGR-2025-1346,1307,1307,101,51.000,51.000,0.000,No,2025-02-25,12,Accepted,Finished Goods Warehouse,FG-0001346,SN0001346A,SN0001346Z,Generated finished goods receipt.
1347,FGR-2025-1347,1308,1308,102,20.000,20.000,0.000,No,2025-02-26,13,Accepted,Finished Goods Warehouse,FG-0001347,SN0001347A,SN0001347Z,Generated finished goods receipt.
1348,FGR-2025-1348,1309,1309,100,24.000,24.000,0.000,No,2025-02-17,1,Accepted,Finished Goods Warehouse,FG-0001348,SN0001348A,SN0001348Z,Generated finished goods receipt.
1349,FGR-2025-1349,1310,1310,101,37.000,37.000,0.000,No,2025-02-24,3,Accepted,Finished Goods Warehouse,FG-0001349,SN0001349A,SN0001349Z,Generated finished goods receipt.
1350,FGR-2025-1350,1311,1311,102,10.000,10.000,0.000,No,2025-02-25,4,Accepted,Finished Goods Warehouse,FG-0001350,SN0001350A,SN0001350Z,Generated finished goods receipt.
1351,FGR-2025-1351,1312,1312,100,7.000,7.000,0.000,No,2025-02-28,5,Accepted,Finished Goods Warehouse,FG-0001351,SN0001351A,SN0001351Z,Generated finished goods receipt.
1352,FGR-2025-1352,1313,1313,101,28.000,28.000,0.000,No,2025-02-19,6,Accepted,Finished Goods Warehouse,FG-0001352,SN0001352A,SN0001352Z,Generated finished goods receipt.
1353,FGR-2025-1353,1314,1314,102,57.000,57.000,0.000,No,2025-02-27,7,Accepted,Finished Goods Warehouse,FG-0001353,SN0001353A,SN0001353Z,Generated finished goods receipt.
1354,FGR-2025-1354,1315,1315,100,36.000,36.000,0.000,No,2025-03-01,8,Accepted,Finished Goods Warehouse,FG-0001354,SN0001354A,SN0001354Z,Generated finished goods receipt.
1355,FGR-2025-1355,1316,1316,101,35.000,35.000,0.000,No,2025-02-27,9,Accepted,Finished Goods Warehouse,FG-0001355,SN0001355A,SN0001355Z,Generated finished goods receipt.
1356,FGR-2025-1356,1317,1317,102,39.000,39.000,0.000,No,2025-02-23,10,Accepted,Finished Goods Warehouse,FG-0001356,SN0001356A,SN0001356Z,Generated finished goods receipt.
1357,FGR-2025-1357,1318,1318,100,52.000,52.000,0.000,No,2025-02-27,11,Accepted,Finished Goods Warehouse,FG-0001357,SN0001357A,SN0001357Z,Generated finished goods receipt.
1358,FGR-2025-1358,1319,1319,101,50.000,50.000,0.000,No,2025-03-02,12,Accepted,Finished Goods Warehouse,FG-0001358,SN0001358A,SN0001358Z,Generated finished goods receipt.
1359,FGR-2025-1359,1320,1320,102,4.000,4.000,0.000,No,2025-02-27,13,Accepted,Finished Goods Warehouse,FG-0001359,SN0001359A,SN0001359Z,Generated finished goods receipt.
1360,FGR-2025-1360,1321,1321,100,33.000,33.000,0.000,No,2025-03-01,1,Accepted,Finished Goods Warehouse,FG-0001360,SN0001360A,SN0001360Z,Generated finished goods receipt.
1361,FGR-2025-1361,1322,1322,101,35.000,35.000,0.000,No,2025-02-25,3,Accepted,Finished Goods Warehouse,FG-0001361,SN0001361A,SN0001361Z,Generated finished goods receipt.
1362,FGR-2025-1362,1323,1323,102,15.000,15.000,0.000,No,2025-02-27,4,Accepted,Finished Goods Warehouse,FG-0001362,SN0001362A,SN0001362Z,Generated finished goods receipt.
1363,FGR-2025-1363,1324,1324,100,59.000,59.000,0.000,No,2025-02-23,5,Accepted,Finished Goods Warehouse,FG-0001363,SN0001363A,SN0001363Z,Generated finished goods receipt.
1364,FGR-2025-1364,1325,1325,101,17.000,17.000,0.000,No,2025-02-25,6,Accepted,Finished Goods Warehouse,FG-0001364,SN0001364A,SN0001364Z,Generated finished goods receipt.
1365,FGR-2025-1365,1326,1326,102,51.000,51.000,0.000,No,2025-03-02,7,Accepted,Finished Goods Warehouse,FG-0001365,SN0001365A,SN0001365Z,Generated finished goods receipt.
1366,FGR-2025-1366,1327,1327,100,8.000,8.000,0.000,No,2025-03-08,8,Accepted,Finished Goods Warehouse,FG-0001366,SN0001366A,SN0001366Z,Generated finished goods receipt.
1367,FGR-2025-1367,1328,1328,101,36.000,36.000,0.000,No,2025-03-02,9,Accepted,Finished Goods Warehouse,FG-0001367,SN0001367A,SN0001367Z,Generated finished goods receipt.
1368,FGR-2025-1368,1329,1329,102,45.000,45.000,0.000,No,2025-03-03,10,Accepted,Finished Goods Warehouse,FG-0001368,SN0001368A,SN0001368Z,Generated finished goods receipt.
1369,FGR-2025-1369,1330,1330,100,31.000,31.000,0.000,No,2025-03-09,11,Accepted,Finished Goods Warehouse,FG-0001369,SN0001369A,SN0001369Z,Generated finished goods receipt.
1370,FGR-2025-1370,1331,1331,101,8.000,8.000,0.000,No,2025-03-05,12,Accepted,Finished Goods Warehouse,FG-0001370,SN0001370A,SN0001370Z,Generated finished goods receipt.
1371,FGR-2025-1371,1332,1332,102,11.000,11.000,0.000,No,2025-03-04,13,Accepted,Finished Goods Warehouse,FG-0001371,SN0001371A,SN0001371Z,Generated finished goods receipt.
1372,FGR-2025-1372,1333,1333,100,38.000,38.000,0.000,No,2025-03-07,1,Accepted,Finished Goods Warehouse,FG-0001372,SN0001372A,SN0001372Z,Generated finished goods receipt.
1373,FGR-2025-1373,1334,1334,101,53.000,53.000,0.000,No,2025-03-09,3,Accepted,Finished Goods Warehouse,FG-0001373,SN0001373A,SN0001373Z,Generated finished goods receipt.
1374,FGR-2025-1374,1335,1335,102,38.000,38.000,0.000,No,2025-03-09,4,Accepted,Finished Goods Warehouse,FG-0001374,SN0001374A,SN0001374Z,Generated finished goods receipt.
1375,FGR-2025-1375,1336,1336,100,10.000,10.000,0.000,No,2025-03-02,5,Accepted,Finished Goods Warehouse,FG-0001375,SN0001375A,SN0001375Z,Generated finished goods receipt.
1376,FGR-2025-1376,1337,1337,101,47.000,47.000,0.000,No,2025-03-09,6,Accepted,Finished Goods Warehouse,FG-0001376,SN0001376A,SN0001376Z,Generated finished goods receipt.
1377,FGR-2025-1377,1338,1338,102,28.000,28.000,0.000,No,2025-03-13,7,Accepted,Finished Goods Warehouse,FG-0001377,SN0001377A,SN0001377Z,Generated finished goods receipt.
1378,FGR-2025-1378,1339,1339,100,9.000,9.000,0.000,No,2025-03-08,8,Accepted,Finished Goods Warehouse,FG-0001378,SN0001378A,SN0001378Z,Generated finished goods receipt.
1379,FGR-2025-1379,1340,1340,101,25.000,25.000,0.000,No,2025-03-09,9,Accepted,Finished Goods Warehouse,FG-0001379,SN0001379A,SN0001379Z,Generated finished goods receipt.
1380,FGR-2025-1380,1341,1341,102,16.000,16.000,0.000,No,2025-03-06,10,Accepted,Finished Goods Warehouse,FG-0001380,SN0001380A,SN0001380Z,Generated finished goods receipt.
1381,FGR-2025-1381,1342,1342,100,60.000,60.000,0.000,No,2025-03-09,11,Accepted,Finished Goods Warehouse,FG-0001381,SN0001381A,SN0001381Z,Generated finished goods receipt.
1382,FGR-2025-1382,1343,1343,101,55.000,55.000,0.000,No,2025-03-04,12,Accepted,Finished Goods Warehouse,FG-0001382,SN0001382A,SN0001382Z,Generated finished goods receipt.
1383,FGR-2025-1383,1344,1344,102,8.000,8.000,0.000,No,2025-03-06,13,Accepted,Finished Goods Warehouse,FG-0001383,SN0001383A,SN0001383Z,Generated finished goods receipt.
1384,FGR-2025-1384,1345,1345,100,35.000,35.000,0.000,No,2025-03-09,1,Accepted,Finished Goods Warehouse,FG-0001384,SN0001384A,SN0001384Z,Generated finished goods receipt.
1385,FGR-2025-1385,1346,1346,101,4.000,4.000,0.000,No,2025-03-08,3,Accepted,Finished Goods Warehouse,FG-0001385,SN0001385A,SN0001385Z,Generated finished goods receipt.
