production_order_id,production_order_number,customer_order_id,finished_item_id,department_id,planned_quantity,produced_quantity,rejected_quantity,uom,planned_start_date,planned_end_date,actual_start_date,actual_end_date,priority,production_status,created_by,approved_by,remarks
1523,PROD-2025-1523,1523,101,5,60.000,58.000,1.000,No,2025-04-22,2025-05-01,2025-04-22,2025-05-01,High,Completed,12,1,Generated production order.
1524,PROD-2025-1524,1524,102,5,63.000,58.000,1.000,No,2025-04-27,2025-05-03,2025-04-27,2025-05-03,Urgent,Completed,13,3,Generated production order.
1525,PROD-2025-1525,1525,100,5,7.000,5.000,1.000,No,2025-04-20,2025-04-26,2025-04-20,2025-04-26,Low,Completed,1,4,Generated production order.
1526,PROD-2025-1526,1526,101,5,23.000,20.000,0.000,No,2025-04-26,2025-04-30,2025-04-26,2025-04-30,Medium,Completed,3,5,Generated production order.
1527,PROD-2025-1527,1527,102,5,42.000,38.000,0.000,No,2025-04-28,2025-05-01,2025-04-28,2025-05-01,High,Completed,4,6,Generated production order.
1528,PROD-2025-1528,1528,100,5,56.000,54.000,1.000,No,2025-04-23,2025-04-29,2025-04-23,2025-04-29,Urgent,Completed,5,7,Generated production order.
1529,PROD-2025-1529,1529,101,5,49.000,44.000,1.000,No,2025-04-26,2025-04-30,2025-04-26,2025-04-30,Low,Completed,6,8,Generated production order.
1530,PROD-2025-1530,1530,102,5,42.000,37.000,1.000,No,2025-04-22,2025-05-01,2025-04-22,2025-05-01,Medium,Completed,7,9,Generated production order.
1531,PROD-2025-1531,1531,100,5,22.000,20.000,0.000,No,2025-04-22,2025-04-28,2025-04-22,2025-04-28,High,Completed,8,10,Generated production order.
1532,PROD-2025-1532,1532,101,5,14.000,10.000,0.000,No,2025-04-26,2025-05-07,2025-04-26,2025-05-07,Urgent,Completed,9,11,Generated production order.
1533,PROD-2025-1533,1533,102,5,58.000,55.000,0.000,No,2025-04-22,2025-04-27,2025-04-22,2025-04-27,Low,Completed,10,12,Generated production order.
1534,PROD-2025-1534,1534,100,5,37.000,32.000,1.000,No,2025-04-23,2025-04-29,2025-04-23,2025-04-29,Medium,Completed,11,13,Generated production order.
1535,PROD-2025-1535,1535,101,5,33.000,30.000,0.000,No,2025-04-28,2025-05-06,2025-04-28,2025-05-06,High,Completed,12,1,Generated production order.
1536,PROD-2025-1536,1536,102,5,61.000,59.000,1.000,No,2025-04-26,2025-05-06,2025-04-26,2025-05-06,Urgent,Completed,13,3,Generated production order.
1537,PROD-2025-1537,1537,100,5,14.000,12.000,1.000,No,2025-04-27,2025-05-03,2025-04-27,2025-05-03,Low,Completed,1,4,Generated production order.
1538,PROD-2025-1538,1538,101,5,21.000,19.000,1.000,No,2025-04-30,2025-05-09,2025-04-30,2025-05-09,Medium,Completed,3,5,Generated production order.
1539,PROD-2025-1539,1539,102,5,56.000,52.000,1.000,No,2025-04-28,2025-05-02,2025-04-28,2025-05-02,High,Completed,4,6,Generated production order.
1540,PROD-2025-1540,1540,100,5,20.000,19.000,0.000,No,2025-04-28,2025-05-04,2025-04-28,2025-05-04,Urgent,Completed,5,7,Generated production order.
1541,PROD-2025-1541,1541,101,5,57.000,55.000,1.000,No,2025-04-26,2025-04-29,2025-04-26,2025-04-29,Low,Completed,6,8,Generated production order.
1542,PROD-2025-1542,1542,102,5,58.000,53.000,1.000,No,2025-04-29,2025-05-06,2025-04-29,2025-05-06,Medium,Completed,7,9,Generated production order.
1543,PROD-2025-1543,1543,100,5,13.000,9.000,1.000,No,2025-05-02,2025-05-12,2025-05-02,2025-05-12,High,Completed,8,10,Generated production order.
1544,PROD-2025-1544,1544,101,5,31.000,28.000,0.000,No,2025-04-27,2025-05-01,2025-04-27,2025-05-01,Urgent,Completed,9,11,Generated production order.
1545,PROD-2025-1545,1545,102,5,48.000,47.000,0.000,No,2025-04-27,2025-05-04,2025-04-27,2025-05-04,Low,Completed,10,12,Generated production order.
1546,PROD-2025-1546,1546,100,5,35.000,32.000,0.000,No,2025-04-28,2025-05-06,2025-04-28,2025-05-06,Medium,Completed,11,13,Generated production order.
1547,PROD-2025-1547,1547,101,5,17.000,15.000,1.000,No,2025-04-28,2025-05-06,2025-04-28,2025-05-06,High,Completed,12,1,Generated production order.
1548,PROD-2025-1548,1548,102,5,8.000,6.000,0.000,No,2025-04-28,2025-05-07,2025-04-28,2025-05-07,Urgent,Completed,13,3,Generated production order.
1549,PROD-2025-1549,1549,100,5,6.000,5.000,0.000,No,2025-05-01,2025-05-08,2025-05-01,2025-05-08,Low,Completed,1,4,Generated production order.
1550,PROD-2025-1550,1550,101,5,13.000,12.000,0.000,No,2025-04-29,2025-05-09,2025-04-29,2025-05-09,Medium,Completed,3,5,Generated production order.
1551,PROD-2025-1551,1551,102,5,22.000,18.000,1.000,No,2025-04-28,2025-05-08,2025-04-28,2025-05-08,High,Completed,4,6,Generated production order.
1552,PROD-2025-1552,1552,100,5,22.000,19.000,1.000,No,2025-05-06,2025-05-10,2025-05-06,2025-05-10,Urgent,Completed,5,7,Generated production order.
1553,PROD-2025-1553,1553,101,5,56.000,51.000,1.000,No,2025-05-03,2025-05-08,2025-05-03,2025-05-08,Low,Completed,6,8,Generated production order.
1554,PROD-2025-1554,1554,102,5,33.000,31.000,1.000,No,2025-05-06,2025-05-12,2025-05-06,2025-05-12,Medium,Completed,7,9,Generated production order.
1555,PROD-2025-1555,1555,100,5,14.000,11.000,0.000,No,2025-05-03,2025-05-12,2025-05-03,2025-05-12,High,Completed,8,10,Generated production order.
1556,PROD-2025-1556,1556,101,5,12.000,9.000,0.000,No,2025-05-03,2025-05-11,2025-05-03,2025-05-11,Urgent,Completed,9,11,Generated production order.
1557,PROD-2025-1557,1557,102,5,13.000,10.000,1.000,No,2025-05-07,2025-05-15,2025-05-07,2025-05-15,Low,Completed,10,12,Generated production order.
1558,PROD-2025-1558,1558,100,5,25.000,21.000,1.000,No,2025-04-30,2025-05-08,2025-04-30,2025-05-08,Medium,Completed,11,13,Generated production order.
1559,PROD-2025-1559,1559,101,5,47.000,45.000,1.000,No,2025-05-07,2025-05-17,2025-05-07,2025-05-17,High,Completed,12,1,Generated production order.
1560,PROD-2025-1560,1560,102,5,6.000,5.000,0.000,No,2025-05-07,2025-05-16,2025-05-07,2025-05-16,Urgent,Completed,13,3,Generated production order.
1561,PROD-2025-1561,1561,100,5,29.000,26.000,0.000,No,2025-05-06,2025-05-13,2025-05-06,2025-05-13,Low,Completed,1,4,Generated production order.
1562,PROD-2025-1562,1562,101,5,31.000,28.000,0.000,No,2025-05-06,2025-05-10,2025-05-06,2025-05-10,Medium,Completed,3,5,Generated production order.
1563,PROD-2025-1563,1563,102,5,14.000,13.000,0.000,No,2025-05-05,2025-05-14,2025-05-05,2025-05-14,High,Completed,4,6,Generated production order.
1564,PROD-2025-1564,1564,100,5,10.000,8.000,1.000,No,2025-05-09,2025-05-14,2025-05-09,2025-05-14,Urgent,Completed,5,7,Generated production order.
1565,PROD-2025-1565,1565,101,5,20.000,16.000,1.000,No,2025-05-05,2025-05-11,2025-05-05,2025-05-11,Low,Completed,6,8,Generated production order.
1566,PROD-2025-1566,1566,102,5,17.000,12.000,1.000,No,2025-05-06,2025-05-16,2025-05-06,2025-05-16,Medium,Completed,7,9,Generated production order.
1567,PROD-2025-1567,1567,100,5,50.000,49.000,0.000,No,2025-05-03,2025-05-13,2025-05-03,2025-05-13,High,Completed,8,10,Generated production order.
1568,PROD-2025-1568,1568,101,5,58.000,55.000,1.000,No,2025-05-07,2025-05-17,2025-05-07,2025-05-17,Urgent,Completed,9,11,Generated production order.
1569,PROD-2025-1569,1569,102,5,41.000,37.000,0.000,No,2025-05-09,2025-05-20,2025-05-09,2025-05-20,Low,Completed,10,12,Generated production order.
1570,PROD-2025-1570,1570,100,5,49.000,45.000,1.000,No,2025-05-05,2025-05-16,2025-05-05,2025-05-16,Medium,Completed,11,13,Generated production order.
1571,PROD-2025-1571,1571,101,5,50.000,47.000,0.000,No,2025-05-07,2025-05-13,2025-05-07,2025-05-13,High,Completed,12,1,Generated production order.
1572,PROD-2025-1572,1572,102,5,55.000,52.000,1.000,No,2025-05-08,2025-05-17,2025-05-08,2025-05-17,Urgent,Completed,13,3,Generated production order.
1573,PROD-2025-1573,1573,100,5,10.000,8.000,0.000,No,2025-05-08,2025-05-15,2025-05-08,2025-05-15,Low,Completed,1,4,Generated production order.
1574,PROD-2025-1574,1574,101,5,63.000,60.000,1.000,No,2025-05-09,2025-05-14,2025-05-09,2025-05-14,Medium,Completed,3,5,Generated production order.
1575,PROD-2025-1575,1575,102,5,32.000,30.000,0.000,No,2025-05-11,2025-05-14,2025-05-11,2025-05-14,High,Completed,4,6,Generated production order.
1576,PROD-2025-1576,1576,100,5,37.000,33.000,0.000,No,2025-05-13,2025-05-21,2025-05-13,2025-05-21,Urgent,Completed,5,7,Generated production order.
1577,PROD-2025-1577,1577,101,5,51.000,48.000,0.000,No,2025-05-08,2025-05-18,2025-05-08,2025-05-18,Low,Completed,6,8,Generated production order.
1578,PROD-2025-1578,1578,102,5,34.000,30.000,1.000,No,2025-05-10,2025-05-13,2025-05-10,2025-05-13,Medium,Completed,7,9,Generated production order.
1579,PROD-2025-1579,1579,100,5,22.000,19.000,1.000,No,2025-05-12,2025-05-15,2025-05-12,2025-05-15,High,Completed,8,10,Generated production order.
1580,PROD-2025-1580,1580,101,5,6.000,5.000,0.000,No,2025-05-15,2025-05-20,2025-05-15,2025-05-20,Urgent,Completed,9,11,Generated production order.
1581,PROD-2025-1581,1581,102,5,18.000,13.000,1.000,No,2025-05-14,2025-05-18,2025-05-14,2025-05-18,Low,Completed,10,12,Generated production order.
1582,PROD-2025-1582,1582,100,5,11.000,8.000,1.000,No,2025-05-09,2025-05-15,2025-05-09,2025-05-15,Medium,Completed,11,13,Generated production order.
1583,PROD-2025-1583,1583,101,5,29.000,24.000,1.000,No,2025-05-14,2025-05-24,2025-05-14,2025-05-24,High,Completed,12,1,Generated production order.
1584,PROD-2025-1584,1584,102,5,49.000,46.000,0.000,No,2025-05-16,2025-05-23,2025-05-16,2025-05-23,Urgent,Completed,13,3,Generated production order.
1585,PROD-2025-1585,1585,100,5,26.000,21.000,1.000,No,2025-05-17,2025-05-20,2025-05-17,2025-05-20,Low,Completed,1,4,Generated production order.
1586,PROD-2025-1586,1586,101,5,41.000,38.000,0.000,No,2025-05-16,2025-05-20,2025-05-16,2025-05-20,Medium,Completed,3,5,Generated production order.
1587,PROD-2025-1587,1587,102,5,15.000,13.000,1.000,No,2025-05-14,2025-05-21,2025-05-14,2025-05-21,High,Completed,4,6,Generated production order.
1588,PROD-2025-1588,1588,100,5,39.000,36.000,1.000,No,2025-05-18,2025-05-24,2025-05-18,2025-05-24,Urgent,Completed,5,7,Generated production order.
1589,PROD-2025-1589,1589,101,5,57.000,56.000,0.000,No,2025-05-12,2025-05-16,2025-05-12,2025-05-16,Low,Completed,6,8,Generated production order.
1590,PROD-2025-1590,1590,102,5,23.000,21.000,0.000,No,2025-05-12,2025-05-22,2025-05-12,2025-05-22,Medium,Completed,7,9,Generated production order.
1591,PROD-2025-1591,1591,100,5,33.000,31.000,0.000,No,2025-05-16,2025-05-23,2025-05-16,2025-05-23,High,Completed,8,10,Generated production order.
1592,PROD-2025-1592,1592,101,5,60.000,56.000,1.000,No,2025-05-18,2025-05-24,2025-05-18,2025-05-24,Urgent,Completed,9,11,Generated production order.
1593,PROD-2025-1593,1593,102,5,42.000,39.000,0.000,No,2025-05-16,2025-05-26,2025-05-16,2025-05-26,Low,Completed,10,12,Generated production order.
1594,PROD-2025-1594,1594,100,5,30.000,27.000,0.000,No,2025-05-13,2025-05-17,2025-05-13,2025-05-17,Medium,Completed,11,13,Generated production order.
1595,PROD-2025-1595,1595,101,5,12.000,10.000,1.000,No,2025-05-16,2025-05-19,2025-05-16,2025-05-19,High,Completed,12,1,Generated production order.
1596,PROD-2025-1596,1596,102,5,58.000,57.000,0.000,No,2025-05-19,2025-05-24,2025-05-19,2025-05-24,Urgent,Completed,13,3,Generated production order.
1597,PROD-2025-1597,1597,100,5,41.000,38.000,0.000,No,2025-05-17,2025-05-24,2025-05-17,2025-05-24,Low,Completed,1,4,Generated production order.
1598,PROD-2025-1598,1598,101,5,8.000,6.000,0.000,No,2025-05-19,2025-05-22,2025-05-19,2025-05-22,Medium,Completed,3,5,Generated production order.
1599,PROD-2025-1599,1599,102,5,39.000,35.000,0.000,No,2025-05-19,2025-05-29,2025-05-19,2025-05-29,High,Completed,4,6,Generated production order.
1600,PROD-2025-1600,1600,100,5,59.000,58.000,0.000,No,2025-05-15,2025-05-19,2025-05-15,2025-05-19,Urgent,Completed,5,7,Generated production order.
1601,PROD-2025-1601,1601,101,5,59.000,56.000,1.000,No,2025-05-16,2025-05-20,2025-05-16,2025-05-20,Low,Completed,6,8,Generated production order.
1602,PROD-2025-1602,1602,102,5,16.000,14.000,0.000,No,2025-05-18,2025-05-21,2025-05-18,2025-05-21,Medium,Completed,7,9,Generated production order.
1603,PROD-2025-1603,1603,100,5,31.000,28.000,0.000,No,2025-05-20,2025-05-31,2025-05-20,2025-05-31,High,Completed,8,10,Generated production order.
1604,PROD-2025-1604,1604,101,5,61.000,58.000,0.000,No,2025-05-22,2025-05-27,2025-05-22,2025-05-27,Urgent,Completed,9,11,Generated production order.
1605,PROD-2025-1605,1605,102,5,47.000,46.000,0.000,No,2025-05-17,2025-05-22,2025-05-17,2025-05-22,Low,Completed,10,12,Generated production order.
1606,PROD-2025-1606,1606,100,5,39.000,36.000,1.000,No,2025-05-22,2025-05-26,2025-05-22,2025-05-26,Medium,Completed,11,13,Generated production order.
1607,PROD-2025-1607,1607,101,5,25.000,22.000,1.000,No,2025-05-17,2025-05-28,2025-05-17,2025-05-28,High,Completed,12,1,Generated production order.
1608,PROD-2025-1608,1608,102,5,48.000,45.000,0.000,No,2025-05-20,2025-05-29,2025-05-20,2025-05-29,Urgent,Completed,13,3,Generated production order.
1609,PROD-2025-1609,1609,100,5,38.000,35.000,0.000,No,2025-05-22,2025-06-01,2025-05-22,2025-06-01,Low,Completed,1,4,Generated production order.
1610,PROD-2025-1610,1610,101,5,35.000,32.000,1.000,No,2025-05-23,2025-05-28,2025-05-23,2025-05-28,Medium,Completed,3,5,Generated production order.
1611,PROD-2025-1611,1611,102,5,56.000,54.000,1.000,No,2025-05-23,2025-05-29,2025-05-23,2025-05-29,High,Completed,4,6,Generated production order.
1612,PROD-2025-1612,1612,100,5,30.000,26.000,1.000,No,2025-05-23,2025-06-01,2025-05-23,2025-06-01,Urgent,Completed,5,7,Generated production order.
1613,PROD-2025-1613,1613,101,5,44.000,40.000,0.000,No,2025-05-24,2025-05-29,2025-05-24,2025-05-29,Low,Completed,6,8,Generated production order.
1614,PROD-2025-1614,1614,102,5,9.000,6.000,1.000,No,2025-05-25,2025-06-03,2025-05-25,2025-06-03,Medium,Completed,7,9,Generated production order.
1615,PROD-2025-1615,1615,100,5,45.000,42.000,1.000,No,2025-05-23,2025-05-31,2025-05-23,2025-05-31,High,Completed,8,10,Generated production order.
1616,PROD-2025-1616,1616,101,5,34.000,33.000,0.000,No,2025-05-18,2025-05-22,2025-05-18,2025-05-22,Urgent,Completed,9,11,Generated production order.
1617,PROD-2025-1617,1617,102,5,58.000,54.000,1.000,No,2025-05-24,2025-06-01,2025-05-24,2025-06-01,Low,Completed,10,12,Generated production order.
1618,PROD-2025-1618,1618,100,5,26.000,21.000,1.000,No,2025-05-26,2025-06-06,2025-05-26,2025-06-06,Medium,Completed,11,13,Generated production order.
1619,PROD-2025-1619,1619,101,5,56.000,54.000,1.000,No,2025-05-24,2025-05-31,2025-05-24,2025-05-31,High,Completed,12,1,Generated production order.
1620,PROD-2025-1620,1620,102,5,40.000,37.000,1.000,No,2025-05-21,2025-05-28,2025-05-21,2025-05-28,Urgent,Completed,13,3,Generated production order.
1621,PROD-2025-1621,1621,100,5,18.000,16.000,1.000,No,2025-05-26,2025-06-06,2025-05-26,2025-06-06,Low,Completed,1,4,Generated production order.
1622,PROD-2025-1622,1622,101,5,12.000,11.000,0.000,No,2025-05-26,2025-06-04,2025-05-26,2025-06-04,Medium,Completed,3,5,Generated production order.
1623,PROD-2025-1623,1623,102,5,18.000,14.000,0.000,No,2025-05-26,2025-05-29,2025-05-26,2025-05-29,High,Completed,4,6,Generated production order.
1624,PROD-2025-1624,1624,100,5,23.000,21.000,1.000,No,2025-05-25,2025-06-01,2025-05-25,2025-06-01,Urgent,Completed,5,7,Generated production order.
1625,PROD-2025-1625,1625,101,5,38.000,35.000,1.000,No,2025-05-26,2025-06-06,2025-05-26,2025-06-06,Low,Completed,6,8,Generated production order.
1626,PROD-2025-1626,1626,102,5,54.000,53.000,0.000,No,2025-05-28,2025-06-08,2025-05-28,2025-06-08,Medium,Completed,7,9,Generated production order.
1627,PROD-2025-1627,1627,100,5,65.000,60.000,1.000,No,2025-05-28,2025-06-08,2025-05-28,2025-06-08,High,Completed,8,10,Generated production order.
1628,PROD-2025-1628,1628,101,5,46.000,41.000,1.000,No,2025-05-26,2025-05-31,2025-05-26,2025-05-31,Urgent,Completed,9,11,Generated production order.
1629,PROD-2025-1629,1629,102,5,34.000,32.000,0.000,No,2025-05-28,2025-05-31,2025-05-28,2025-05-31,Low,Completed,10,12,Generated production order.
1630,PROD-2025-1630,1630,100,5,42.000,39.000,1.000,No,2025-05-26,2025-06-05,2025-05-26,2025-06-05,Medium,Completed,11,13,Generated production order.
1631,PROD-2025-1631,1631,101,5,25.000,21.000,1.000,No,2025-05-31,2025-06-11,2025-05-31,2025-06-11,High,Completed,12,1,Generated production order.
1632,PROD-2025-1632,1632,102,5,23.000,18.000,1.000,No,2025-05-28,2025-06-05,2025-05-28,2025-06-05,Urgent,Completed,13,3,Generated production order.
1633,PROD-2025-1633,1633,100,5,38.000,34.000,0.000,No,2025-05-29,2025-06-08,2025-05-29,2025-06-08,Low,Completed,1,4,Generated production order.
1634,PROD-2025-1634,1634,101,5,54.000,51.000,0.000,No,2025-05-29,2025-06-09,2025-05-29,2025-06-09,Medium,Completed,3,5,Generated production order.
1635,PROD-2025-1635,1635,102,5,10.000,7.000,0.000,No,2025-05-26,2025-06-06,2025-05-26,2025-06-06,High,Completed,4,6,Generated production order.
1636,PROD-2025-1636,1636,100,5,12.000,10.000,1.000,No,2025-06-01,2025-06-07,2025-06-01,2025-06-07,Urgent,Completed,5,7,Generated production order.
1637,PROD-2025-1637,1637,101,5,17.000,14.000,0.000,No,2025-05-30,2025-06-07,2025-05-30,2025-06-07,Low,Completed,6,8,Generated production order.
1638,PROD-2025-1638,1638,102,5,18.000,16.000,1.000,No,2025-06-01,2025-06-07,2025-06-01,2025-06-07,Medium,Completed,7,9,Generated production order.
1639,PROD-2025-1639,1639,100,5,14.000,11.000,1.000,No,2025-05-26,2025-05-31,2025-05-26,2025-05-31,High,Completed,8,10,Generated production order.
1640,PROD-2025-1640,1640,101,5,12.000,10.000,1.000,No,2025-05-30,2025-06-10,2025-05-30,2025-06-10,Urgent,Completed,9,11,Generated production order.
1641,PROD-2025-1641,1641,102,5,6.000,4.000,0.000,No,2025-05-28,2025-05-31,2025-05-28,2025-05-31,Low,Completed,10,12,Generated production order.
1642,PROD-2025-1642,1642,100,5,27.000,24.000,1.000,No,2025-05-31,2025-06-07,2025-05-31,2025-06-07,Medium,Completed,11,13,Generated production order.
1643,PROD-2025-1643,1643,101,5,48.000,43.000,1.000,No,2025-06-03,2025-06-12,2025-06-03,2025-06-12,High,Completed,12,1,Generated production order.
1644,PROD-2025-1644,1644,102,5,15.000,11.000,0.000,No,2025-05-30,2025-06-04,2025-05-30,2025-06-04,Urgent,Completed,13,3,Generated production order.
1645,PROD-2025-1645,1645,100,5,25.000,22.000,0.000,No,2025-05-28,2025-06-08,2025-05-28,2025-06-08,Low,Completed,1,4,Generated production order.
1646,PROD-2025-1646,1646,101,5,60.000,58.000,1.000,No,2025-05-30,2025-06-04,2025-05-30,2025-06-04,Medium,Completed,3,5,Generated production order.
1647,PROD-2025-1647,1647,102,5,17.000,13.000,1.000,No,2025-05-28,2025-06-04,2025-05-28,2025-06-04,High,Completed,4,6,Generated production order.
1648,PROD-2025-1648,1648,100,5,60.000,58.000,1.000,No,2025-06-01,2025-06-04,2025-06-01,2025-06-04,Urgent,Completed,5,7,Generated production order.
1649,PROD-2025-1649,1649,101,5,37.000,32.000,1.000,No,2025-06-03,2025-06-13,2025-06-03,2025-06-13,Low,Completed,6,8,Generated production order.
1650,PROD-2025-1650,1650,102,5,48.000,45.000,0.000,No,2025-06-05,2025-06-16,2025-06-05,2025-06-16,Medium,Completed,7,9,Generated production order.
1651,PROD-2025-1651,1651,100,5,26.000,23.000,1.000,No,2025-06-03,2025-06-11,2025-06-03,2025-06-11,High,Completed,8,10,Generated production order.
1652,PROD-2025-1652,1652,101,5,25.000,21.000,1.000,No,2025-06-03,2025-06-11,2025-06-03,2025-06-11,Urgent,Completed,9,11,Generated production order.
1653,PROD-2025-1653,1653,102,5,30.000,25.000,1.000,No,2025-06-04,2025-06-07,2025-06-04,2025-06-07,Low,Completed,10,12,Generated production order.
1654,PROD-2025-1654,1654,100,5,15.000,12.000,0.000,No,2025-05-30,2025-06-07,2025-05-30,2025-06-07,Medium,Completed,11,13,Generated production order.
1655,PROD-2025-1655,1655,101,5,25.000,21.000,1.000,No,2025-05-29,2025-06-01,2025-05-29,2025-06-01,High,Completed,12,1,Generated production order.
1656,PROD-2025-1656,1656,102,5,55.000,54.000,0.000,No,2025-05-30,2025-06-02,2025-05-30,2025-06-02,Urgent,Completed,13,3,Generated production order.
1657,PROD-2025-1657,1657,100,5,7.000,4.000,1.000,No,2025-06-01,2025-06-05,2025-06-01,2025-06-05,Low,Completed,1,4,Generated production order.
1658,PROD-2025-1658,1658,101,5,38.000,35.000,0.000,No,2025-06-03,2025-06-07,2025-06-03,2025-06-07,Medium,Completed,3,5,Generated production order.
1659,PROD-2025-1659,1659,102,5,47.000,42.000,1.000,No,2025-06-01,2025-06-08,2025-06-01,2025-06-08,High,Completed,4,6,Generated production order.
1660,PROD-2025-1660,1660,100,5,16.000,11.000,1.000,No,2025-06-04,2025-06-09,2025-06-04,2025-06-09,Urgent,Completed,5,7,Generated production order.
1661,PROD-2025-1661,1661,101,5,13.000,10.000,1.000,No,2025-06-05,2025-06-15,2025-06-05,2025-06-15,Low,Completed,6,8,Generated production order.
1662,PROD-2025-1662,1662,102,5,36.000,34.000,1.000,No,2025-06-03,2025-06-06,2025-06-03,2025-06-06,Medium,Completed,7,9,Generated production order.
1663,PROD-2025-1663,1663,100,5,19.000,16.000,0.000,No,2025-06-08,2025-06-18,2025-06-08,2025-06-18,High,Completed,8,10,Generated production order.
1664,PROD-2025-1664,1664,101,5,61.000,58.000,0.000,No,2025-06-07,2025-06-10,2025-06-07,2025-06-10,Urgent,Completed,9,11,Generated production order.
1665,PROD-2025-1665,1665,102,5,15.000,13.000,1.000,No,2025-06-01,2025-06-06,2025-06-01,2025-06-06,Low,Completed,10,12,Generated production order.
1666,PROD-2025-1666,1666,100,5,15.000,11.000,0.000,No,2025-06-05,2025-06-09,2025-06-05,2025-06-09,Medium,Completed,11,13,Generated production order.
1667,PROD-2025-1667,1667,101,5,25.000,22.000,0.000,No,2025-06-02,2025-06-10,2025-06-02,2025-06-10,High,Completed,12,1,Generated production order.
1668,PROD-2025-1668,1668,102,5,24.000,22.000,0.000,No,2025-06-03,2025-06-11,2025-06-03,2025-06-11,Urgent,Completed,13,3,Generated production order.
1669,PROD-2025-1669,1669,100,5,13.000,11.000,0.000,No,2025-06-06,2025-06-17,2025-06-06,2025-06-17,Low,Completed,1,4,Generated production order.
1670,PROD-2025-1670,1670,101,5,43.000,40.000,1.000,No,2025-06-03,2025-06-08,2025-06-03,2025-06-08,Medium,Completed,3,5,Generated production order.
1671,PROD-2025-1671,1671,102,5,26.000,23.000,1.000,No,2025-06-08,2025-06-14,2025-06-08,2025-06-14,High,Completed,4,6,Generated production order.
1672,PROD-2025-1672,1672,100,5,38.000,34.000,0.000,No,2025-06-05,2025-06-09,2025-06-05,2025-06-09,Urgent,Completed,5,7,Generated production order.
1673,PROD-2025-1673,1673,101,5,18.000,17.000,0.000,No,2025-06-09,2025-06-15,2025-06-09,2025-06-15,Low,Completed,6,8,Generated production order.
1674,PROD-2025-1674,1674,102,5,11.000,8.000,0.000,No,2025-06-07,2025-06-11,2025-06-07,2025-06-11,Medium,Completed,7,9,Generated production order.
1675,PROD-2025-1675,1675,100,5,9.000,7.000,0.000,No,2025-06-05,2025-06-09,2025-06-05,2025-06-09,High,Completed,8,10,Generated production order.
1676,PROD-2025-1676,1676,101,5,10.000,6.000,1.000,No,2025-06-05,2025-06-15,2025-06-05,2025-06-15,Urgent,Completed,9,11,Generated production order.
1677,PROD-2025-1677,1677,102,5,56.000,51.000,1.000,No,2025-06-10,2025-06-16,2025-06-10,2025-06-16,Low,Completed,10,12,Generated production order.
1678,PROD-2025-1678,1678,100,5,18.000,17.000,0.000,No,2025-06-08,2025-06-19,2025-06-08,2025-06-19,Medium,Completed,11,13,Generated production order.
1679,PROD-2025-1679,1679,101,5,25.000,22.000,0.000,No,2025-06-05,2025-06-13,2025-06-05,2025-06-13,High,Completed,12,1,Generated production order.
1680,PROD-2025-1680,1680,102,5,38.000,35.000,0.000,No,2025-06-06,2025-06-15,2025-06-06,2025-06-15,Urgent,Completed,13,3,Generated production order.
1681,PROD-2025-1681,1681,100,5,12.000,8.000,1.000,No,2025-06-10,2025-06-14,2025-06-10,2025-06-14,Low,Completed,1,4,Generated production order.
1682,PROD-2025-1682,1682,101,5,41.000,37.000,0.000,No,2025-06-04,2025-06-10,2025-06-04,2025-06-10,Medium,Completed,3,5,Generated production order.
1683,PROD-2025-1683,1683,102,5,38.000,34.000,1.000,No,2025-06-09,2025-06-19,2025-06-09,2025-06-19,High,Completed,4,6,Generated production order.
1684,PROD-2025-1684,1684,100,5,51.000,47.000,0.000,No,2025-06-10,2025-06-15,2025-06-10,2025-06-15,Urgent,Completed,5,7,Generated production order.
1685,PROD-2025-1685,1685,101,5,12.000,10.000,0.000,No,2025-06-08,2025-06-15,2025-06-08,2025-06-15,Low,Completed,6,8,Generated production order.
1686,PROD-2025-1686,1686,102,5,5.000,4.000,0.000,No,2025-06-06,2025-06-17,2025-06-06,2025-06-17,Medium,Completed,7,9,Generated production order.
1687,PROD-2025-1687,1687,100,5,49.000,48.000,0.000,No,2025-06-12,2025-06-16,2025-06-12,2025-06-16,High,Completed,8,10,Generated production order.
1688,PROD-2025-1688,1688,101,5,30.000,25.000,1.000,No,2025-06-05,2025-06-16,2025-06-05,2025-06-16,Urgent,Completed,9,11,Generated production order.
1689,PROD-2025-1689,1689,102,5,8.000,6.000,0.000,No,2025-06-10,2025-06-14,2025-06-10,2025-06-14,Low,Completed,10,12,Generated production order.
1690,PROD-2025-1690,1690,100,5,37.000,35.000,0.000,No,2025-06-08,2025-06-18,2025-06-08,2025-06-18,Medium,Completed,11,13,Generated production order.
1691,PROD-2025-1691,1691,101,5,33.000,29.000,0.000,No,2025-06-12,2025-06-23,2025-06-12,2025-06-23,High,Completed,12,1,Generated production order.
1692,PROD-2025-1692,1692,102,5,60.000,57.000,1.000,No,2025-06-10,2025-06-19,2025-06-10,2025-06-19,Urgent,Completed,13,3,Generated production order.
1693,PROD-2025-1693,1693,100,5,60.000,56.000,0.000,No,2025-06-10,2025-06-15,2025-06-10,2025-06-15,Low,Completed,1,4,Generated production order.
1694,PROD-2025-1694,1694,101,5,37.000,35.000,0.000,No,2025-06-12,2025-06-20,2025-06-12,2025-06-20,Medium,Completed,3,5,Generated production order.
