grn_item_id,grn_id,po_item_id,item_id,ordered_quantity,received_quantity,accepted_quantity,rejected_quantity,uom,unit_price,batch_number,manufacturing_date,expiry_date,quality_status,rejection_reason,storage_location,remarks
2133,1217,2733,26,120.000,120.000,120.000,0.000,No,15.23,RM-0002133,2024-10-20,2026-01-08,Accepted,,Central Stores,Generated accepted GRN item.
2134,1217,2734,5,337.000,337.000,337.000,0.000,No,2233.00,RM-0002134,2024-12-18,2026-01-08,Accepted,,Central Stores,Generated accepted GRN item.
2135,1218,2735,6,156.000,156.000,156.000,0.000,No,5150.00,RM-0002135,2024-10-01,2025-12-27,Accepted,,Central Stores,Generated accepted GRN item.
2136,1218,2736,27,152.000,152.000,152.000,0.000,No,46.35,RM-0002136,2024-09-13,2025-12-27,Accepted,,Central Stores,Generated accepted GRN item.
2137,1219,2737,28,83.000,83.000,83.000,0.000,No,114.95,RM-0002137,2024-12-10,2026-01-03,Accepted,,Central Stores,Generated accepted GRN item.
2138,1219,2738,7,222.000,222.000,222.000,0.000,No,188.10,RM-0002138,2024-11-04,2026-01-03,Accepted,,Central Stores,Generated accepted GRN item.
2139,1220,2739,8,228.000,228.000,228.000,0.000,No,254.40,RM-0002139,2024-09-04,2025-12-31,Accepted,,Central Stores,Generated accepted GRN item.
2140,1220,2740,29,23.000,23.000,23.000,0.000,kg,901.00,RM-0002140,2024-09-10,2025-12-31,Accepted,,Central Stores,Generated accepted GRN item.
2141,1221,2741,30,32.000,32.000,32.000,0.000,kg,880.00,RM-0002141,2024-09-15,2026-01-07,Accepted,,Central Stores,Generated accepted GRN item.
2142,1221,2742,9,98.000,98.000,98.000,0.000,No,360.00,RM-0002142,2024-11-26,2026-01-07,Accepted,,Central Stores,Generated accepted GRN item.
2143,1222,2743,10,188.000,188.000,188.000,0.000,No,456.75,RM-0002143,2024-11-10,2026-01-13,Accepted,,Central Stores,Generated accepted GRN item.
2144,1222,2744,31,188.000,188.000,188.000,0.000,kg,933.80,RM-0002144,2024-11-07,2026-01-13,Accepted,,Central Stores,Generated accepted GRN item.
2145,1223,2745,32,407.000,407.000,407.000,0.000,m,36.05,RM-0002145,2024-11-21,2025-12-28,Accepted,,Central Stores,Generated accepted GRN item.
2146,1223,2746,11,190.000,190.000,190.000,0.000,No,772.50,RM-0002146,2024-11-19,2025-12-28,Accepted,,Central Stores,Generated accepted GRN item.
2147,1224,2747,12,172.000,172.000,172.000,0.000,No,1881.00,RM-0002147,2024-11-26,2026-01-03,Accepted,,Central Stores,Generated accepted GRN item.
2148,1224,2748,33,470.000,470.000,470.000,0.000,m,62.70,RM-0002148,2024-12-04,2026-01-03,Accepted,,Central Stores,Generated accepted GRN item.
2149,1225,2749,34,275.000,275.000,275.000,0.000,m,159.00,RM-0002149,2024-09-24,2026-01-09,Accepted,,Central Stores,Generated accepted GRN item.
2150,1225,2750,13,50.000,50.000,50.000,0.000,No,169.60,RM-0002150,2024-12-14,2026-01-09,Accepted,,Central Stores,Generated accepted GRN item.
2151,1226,2751,14,17.000,17.000,17.000,0.000,No,220.00,RM-0002151,2024-09-12,2026-01-06,Accepted,,Central Stores,Generated accepted GRN item.
2152,1226,2752,35,139.000,139.000,139.000,0.000,No,90.00,RM-0002152,2024-11-07,2026-01-06,Accepted,,Central Stores,Generated accepted GRN item.
2153,1227,2753,36,198.000,198.000,198.000,0.000,No,182.70,RM-0002153,2024-12-09,2026-01-05,Accepted,,Central Stores,Generated accepted GRN item.
2154,1227,2754,15,90.000,90.000,90.000,0.000,No,426.30,RM-0002154,2024-09-14,2026-01-05,Accepted,,Central Stores,Generated accepted GRN item.
2155,1228,2755,16,37.000,37.000,37.000,0.000,No,1339.00,RM-0002155,2024-12-07,2026-01-06,Accepted,,Central Stores,Generated accepted GRN item.
2156,1228,2756,37,156.000,156.000,156.000,0.000,No,432.60,RM-0002156,2024-09-22,2026-01-06,Accepted,,Central Stores,Generated accepted GRN item.
2157,1229,2757,38,112.000,112.000,112.000,0.000,No,12.54,RM-0002157,2024-10-14,2026-01-12,Accepted,,Central Stores,Generated accepted GRN item.
2158,1229,2758,17,76.000,76.000,76.000,0.000,No,2508.00,RM-0002158,2024-12-15,2026-01-12,Accepted,,Central Stores,Generated accepted GRN item.
2159,1230,2759,18,162.000,162.000,162.000,0.000,No,5512.00,RM-0002159,2024-11-21,2026-01-01,Accepted,,Central Stores,Generated accepted GRN item.
2160,1230,2760,39,76.000,76.000,76.000,0.000,No,47.70,RM-0002160,2024-11-27,2026-01-01,Accepted,,Central Stores,Generated accepted GRN item.
2161,1231,2761,40,124.000,124.000,124.000,0.000,No,120.00,RM-0002161,2024-11-13,2026-01-11,Accepted,,Central Stores,Generated accepted GRN item.
2162,1231,2762,19,149.000,149.000,149.000,0.000,No,450.00,RM-0002162,2024-10-07,2026-01-11,Accepted,,Central Stores,Generated accepted GRN item.
2163,1232,2763,20,56.000,56.000,56.000,0.000,No,456.75,RM-0002163,2024-10-04,2026-01-04,Accepted,,Central Stores,Generated accepted GRN item.
2164,1232,2764,41,20.000,20.000,20.000,0.000,No,1421.00,RM-0002164,2024-09-13,2026-01-04,Accepted,,Central Stores,Generated accepted GRN item.
2165,1233,2765,42,52.000,52.000,52.000,0.000,No,3296.00,RM-0002165,2024-10-12,2026-01-05,Accepted,,Central Stores,Generated accepted GRN item.
2166,1233,2766,21,9.000,9.000,9.000,0.000,No,61.80,RM-0002166,2024-10-27,2026-01-05,Accepted,,Central Stores,Generated accepted GRN item.
2167,1234,2767,22,60.000,60.000,60.000,0.000,No,125.40,RM-0002167,2024-11-16,2026-01-04,Accepted,,Central Stores,Generated accepted GRN item.
2168,1234,2768,43,186.000,186.000,186.000,0.000,No,88.83,RM-0002168,2024-09-28,2026-01-04,Accepted,,Central Stores,Generated accepted GRN item.
2169,1235,2769,44,218.000,218.000,218.000,0.000,No,233.20,RM-0002169,2024-11-18,2026-01-13,Accepted,,Central Stores,Generated accepted GRN item.
2170,1235,2770,23,48.000,48.000,48.000,0.000,No,127.20,RM-0002170,2024-12-14,2026-01-13,Accepted,,Central Stores,Generated accepted GRN item.
2171,1236,2771,24,79.000,79.000,79.000,0.000,No,220.00,RM-0002171,2024-09-23,2026-01-05,Accepted,,Central Stores,Generated accepted GRN item.
2172,1236,2772,45,30.000,30.000,30.000,0.000,No,350.00,RM-0002172,2024-10-21,2026-01-05,Accepted,,Central Stores,Generated accepted GRN item.
2173,1237,2773,46,28.000,28.000,28.000,0.000,No,761.25,RM-0002173,2024-12-19,2026-01-09,Accepted,,Central Stores,Generated accepted GRN item.
2174,1237,2774,25,40.000,40.000,40.000,0.000,No,659.75,RM-0002174,2024-10-03,2026-01-09,Accepted,,Central Stores,Generated accepted GRN item.
2175,1238,2775,26,75.000,75.000,75.000,0.000,No,15.45,RM-0002175,2024-11-01,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2176,1238,2776,47,11.000,11.000,11.000,0.000,Set,463.50,RM-0002176,2024-10-02,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2177,1239,2777,48,65.000,65.000,65.000,0.000,Set,992.75,RM-0002177,2024-09-21,2026-01-11,Accepted,,Central Stores,Generated accepted GRN item.
2178,1239,2778,27,140.000,140.000,140.000,0.000,No,47.03,RM-0002178,2024-10-28,2026-01-11,Accepted,,Central Stores,Generated accepted GRN item.
2179,1240,2779,28,22.000,22.000,22.000,0.000,No,116.60,RM-0002179,2024-09-16,2026-01-06,Accepted,,Central Stores,Generated accepted GRN item.
2180,1240,2780,49,81.000,81.000,81.000,0.000,No,26.50,RM-0002180,2024-10-14,2026-01-06,Accepted,,Central Stores,Generated accepted GRN item.
2181,1241,2781,50,85.000,85.000,85.000,0.000,No,40.00,RM-0002181,2024-12-06,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2182,1241,2782,29,53.000,53.000,53.000,0.000,kg,850.00,RM-0002182,2024-10-22,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2183,1242,2783,30,16.000,16.000,16.000,0.000,kg,893.20,RM-0002183,2024-12-14,2026-01-13,Accepted,,Central Stores,Generated accepted GRN item.
2184,1242,2784,51,8.000,8.000,8.000,0.000,No,111.65,RM-0002184,2024-11-29,2026-01-13,Accepted,,Central Stores,Generated accepted GRN item.
2185,1243,2785,52,244.000,244.000,244.000,0.000,No,2.06,RM-0002185,2024-11-04,2026-01-20,Accepted,,Central Stores,Generated accepted GRN item.
2186,1243,2786,31,110.000,110.000,110.000,0.000,kg,947.60,RM-0002186,2024-10-15,2026-01-20,Accepted,,Central Stores,Generated accepted GRN item.
2187,1244,2787,32,233.000,233.000,233.000,0.000,m,36.58,RM-0002187,2024-11-29,2026-01-09,Accepted,,Central Stores,Generated accepted GRN item.
2188,1244,2788,53,111.000,111.000,111.000,0.000,No,3.14,RM-0002188,2024-09-17,2026-01-09,Accepted,,Central Stores,Generated accepted GRN item.
2189,1245,2789,54,201.000,201.000,201.000,0.000,No,5.30,RM-0002189,2024-09-28,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2190,1245,2790,33,300.000,300.000,300.000,0.000,m,63.60,RM-0002190,2024-10-06,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2191,1246,2791,34,316.000,316.000,316.000,0.000,m,150.00,RM-0002191,2024-09-16,2026-01-08,Accepted,,Central Stores,Generated accepted GRN item.
2192,1246,2792,55,179.000,179.000,179.000,0.000,No,8.00,RM-0002192,2024-10-03,2026-01-08,Accepted,,Central Stores,Generated accepted GRN item.
2193,1247,2793,56,39.000,39.000,39.000,0.000,No,10.15,RM-0002193,2024-12-07,2026-01-05,Accepted,,Central Stores,Generated accepted GRN item.
2194,1247,2794,35,102.000,102.000,102.000,0.000,No,91.35,RM-0002194,2024-12-04,2026-01-05,Accepted,,Central Stores,Generated accepted GRN item.
2195,1248,2795,36,218.000,218.000,218.000,0.000,No,185.40,RM-0002195,2024-12-13,2026-01-16,Accepted,,Central Stores,Generated accepted GRN item.
2196,1248,2796,57,202.000,202.000,202.000,0.000,No,12.36,RM-0002196,2024-11-29,2026-01-16,Accepted,,Central Stores,Generated accepted GRN item.
2197,1249,2797,58,140.000,140.000,140.000,0.000,No,6.27,RM-0002197,2024-12-13,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2198,1249,2798,37,230.000,230.000,230.000,0.000,No,438.90,RM-0002198,2024-11-23,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2199,1250,2799,38,32.000,32.000,32.000,0.000,No,12.72,RM-0002199,2024-09-20,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2200,1250,2800,59,153.000,153.000,153.000,0.000,No,5.30,RM-0002200,2024-11-10,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2201,1251,2801,60,116.000,116.000,116.000,0.000,m,18.00,RM-0002201,2024-11-08,2026-01-20,Accepted,,Central Stores,Generated accepted GRN item.
2202,1251,2802,39,231.000,231.000,231.000,0.000,No,45.00,RM-0002202,2024-11-15,2026-01-20,Accepted,,Central Stores,Generated accepted GRN item.
2203,1252,2803,40,53.000,53.000,53.000,0.000,No,121.80,RM-0002203,2024-09-24,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2204,1252,2804,61,427.000,427.000,427.000,0.000,m,25.38,RM-0002204,2024-12-23,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2205,1253,2805,62,468.000,468.000,468.000,0.000,m,46.35,RM-0002205,2024-12-23,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2206,1253,2806,41,66.000,66.000,66.000,0.000,No,1442.00,RM-0002206,2024-10-02,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2207,1254,2807,42,135.000,135.000,135.000,0.000,No,3344.00,RM-0002207,2024-12-24,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2208,1254,2808,63,215.000,215.000,215.000,0.000,No,3.14,RM-0002208,2024-10-27,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2209,1255,2809,64,64.000,64.000,64.000,0.000,No,5.30,RM-0002209,2024-12-21,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2210,1255,2810,43,12.000,12.000,12.000,0.000,No,90.10,RM-0002210,2024-09-19,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2211,1256,2811,44,94.000,94.000,94.000,0.000,No,220.00,RM-0002211,2024-12-27,2026-01-18,Accepted,,Central Stores,Generated accepted GRN item.
2212,1256,2812,65,428.000,428.000,428.000,0.000,No,12.00,RM-0002212,2024-10-29,2026-01-18,Accepted,,Central Stores,Generated accepted GRN item.
2213,1257,2813,66,446.000,446.000,446.000,0.000,No,1.52,RM-0002213,2024-10-19,2026-01-12,Accepted,,Central Stores,Generated accepted GRN item.
2214,1257,2814,45,52.000,52.000,52.000,0.000,No,355.25,RM-0002214,2024-12-07,2026-01-12,Accepted,,Central Stores,Generated accepted GRN item.
2215,1258,2815,46,123.000,123.000,123.000,0.000,No,772.50,RM-0002215,2024-11-23,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2216,1258,2816,67,263.000,263.000,263.000,0.000,No,2.58,RM-0002216,2024-11-23,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2217,1259,2817,68,298.000,298.000,298.000,0.000,No,6.27,RM-0002217,2024-11-08,2026-01-21,Accepted,,Central Stores,Generated accepted GRN item.
2218,1259,2818,47,66.000,66.000,66.000,0.000,Set,470.25,RM-0002218,2025-01-01,2026-01-21,Accepted,,Central Stores,Generated accepted GRN item.
2219,1260,2819,48,75.000,75.000,75.000,0.000,Set,1007.00,RM-0002219,2024-10-24,2026-01-16,Accepted,,Central Stores,Generated accepted GRN item.
2220,1260,2820,69,127.000,127.000,127.000,0.000,No,0.85,RM-0002220,2024-11-26,2026-01-16,Accepted,,Central Stores,Generated accepted GRN item.
2221,1261,2821,70,52.000,52.000,52.000,0.000,No,1.20,RM-0002221,2024-12-16,2026-01-10,Accepted,,Central Stores,Generated accepted GRN item.
2222,1261,2822,49,57.000,57.000,57.000,0.000,No,25.00,RM-0002222,2024-09-28,2026-01-10,Accepted,,Central Stores,Generated accepted GRN item.
2223,1262,2823,50,139.000,139.000,139.000,0.000,No,40.60,RM-0002223,2024-10-26,2026-01-12,Accepted,,Central Stores,Generated accepted GRN item.
2224,1262,2824,71,474.000,474.000,474.000,0.000,No,2.54,RM-0002224,2024-10-01,2026-01-12,Accepted,,Central Stores,Generated accepted GRN item.
2225,1263,2825,72,252.000,252.000,252.000,0.000,No,0.82,RM-0002225,2024-12-05,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2226,1263,2826,51,121.000,121.000,121.000,0.000,No,113.30,RM-0002226,2024-10-15,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2227,1264,2827,52,107.000,107.000,107.000,0.000,No,2.09,RM-0002227,2025-01-02,2026-01-23,Accepted,,Central Stores,Generated accepted GRN item.
2228,1264,2828,73,152.000,152.000,152.000,0.000,No,1.25,RM-0002228,2024-11-07,2026-01-23,Accepted,,Central Stores,Generated accepted GRN item.
2229,1265,2829,74,353.000,353.000,353.000,0.000,No,2.65,RM-0002229,2024-11-17,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2230,1265,2830,53,160.000,160.000,160.000,0.000,No,3.18,RM-0002230,2024-11-26,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2231,1266,2831,54,248.000,248.000,248.000,0.000,No,5.00,RM-0002231,2024-10-02,2026-01-27,Accepted,,Central Stores,Generated accepted GRN item.
2232,1266,2832,75,32.000,32.000,32.000,0.000,No,4.00,RM-0002232,2024-10-30,2026-01-27,Accepted,,Central Stores,Generated accepted GRN item.
2233,1267,2833,76,58.000,58.000,58.000,0.000,No,7.11,RM-0002233,2025-01-03,2026-01-25,Accepted,,Central Stores,Generated accepted GRN item.
2234,1267,2834,55,104.000,104.000,104.000,0.000,No,8.12,RM-0002234,2024-12-30,2026-01-25,Accepted,,Central Stores,Generated accepted GRN item.
2235,1268,2835,56,21.000,21.000,21.000,0.000,No,10.30,RM-0002235,2024-11-27,2026-01-28,Accepted,,Central Stores,Generated accepted GRN item.
2236,1268,2836,77,136.000,136.000,136.000,0.000,No,15.45,RM-0002236,2024-11-19,2026-01-28,Accepted,,Central Stores,Generated accepted GRN item.
2237,1269,2837,78,236.000,236.000,236.000,0.000,No,4.18,RM-0002237,2024-11-28,2026-01-21,Accepted,,Central Stores,Generated accepted GRN item.
2238,1269,2838,57,230.000,230.000,230.000,0.000,No,12.54,RM-0002238,2024-10-25,2026-01-21,Accepted,,Central Stores,Generated accepted GRN item.
2239,1270,2839,58,234.000,234.000,234.000,0.000,No,6.36,RM-0002239,2024-12-14,2026-01-27,Accepted,,Central Stores,Generated accepted GRN item.
2240,1270,2840,79,196.000,196.000,196.000,0.000,No,4.24,RM-0002240,2024-10-31,2026-01-27,Accepted,,Central Stores,Generated accepted GRN item.
2241,1271,2841,80,22798.000,22798.000,22798.000,0.000,ml,0.80,RM-0002241,2024-11-22,2026-01-12,Accepted,,Central Stores,Generated accepted GRN item.
2242,1271,2842,59,84.000,84.000,84.000,0.000,No,5.00,RM-0002242,2024-10-06,2026-01-12,Accepted,,Central Stores,Generated accepted GRN item.
2243,1272,2843,60,261.000,261.000,261.000,0.000,m,18.27,RM-0002243,2024-12-31,2026-01-26,Accepted,,Central Stores,Generated accepted GRN item.
2244,1272,2844,81,11189.000,11189.000,11189.000,0.000,g,1.22,RM-0002244,2024-11-03,2026-01-26,Accepted,,Central Stores,Generated accepted GRN item.
2245,1273,2845,82,36721.000,36721.000,36721.000,0.000,ml,1.55,RM-0002245,2024-11-05,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2246,1273,2846,61,434.000,434.000,434.000,0.000,m,25.75,RM-0002246,2024-10-18,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2247,1274,2847,62,262.000,262.000,262.000,0.000,m,47.03,RM-0002247,2024-10-14,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2248,1274,2848,83,16215.000,16215.000,16215.000,0.000,g,0.63,RM-0002248,2024-11-29,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2249,1275,2849,84,58461.000,58461.000,58461.000,0.000,ml,0.27,RM-0002249,2024-11-14,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2250,1275,2850,63,251.000,251.000,251.000,0.000,No,3.18,RM-0002250,2024-12-26,2026-01-17,Accepted,,Central Stores,Generated accepted GRN item.
2251,1276,2851,64,463.000,463.000,463.000,0.000,No,5.00,RM-0002251,2024-11-07,2026-01-22,Accepted,,Central Stores,Generated accepted GRN item.
2252,1276,2852,85,26611.000,26611.000,26611.000,0.000,g,1.80,RM-0002252,2024-11-12,2026-01-22,Accepted,,Central Stores,Generated accepted GRN item.
2253,1277,2853,86,24397.000,24397.000,24397.000,0.000,g,1.22,RM-0002253,2024-10-11,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2254,1277,2854,65,418.000,418.000,418.000,0.000,No,12.18,RM-0002254,2024-12-23,2026-01-15,Accepted,,Central Stores,Generated accepted GRN item.
2255,1278,2855,66,264.000,264.000,264.000,0.000,No,1.55,RM-0002255,2024-11-25,2026-01-23,Accepted,,Central Stores,Generated accepted GRN item.
2256,1278,2856,87,9478.000,9478.000,9478.000,0.000,g,0.82,RM-0002256,2024-10-25,2026-01-23,Accepted,,Central Stores,Generated accepted GRN item.
2257,1279,2857,88,227.000,227.000,227.000,0.000,No,47.03,RM-0002257,2024-10-14,2026-01-23,Accepted,,Central Stores,Generated accepted GRN item.
2258,1279,2858,67,97.000,97.000,97.000,0.000,No,2.61,RM-0002258,2024-10-02,2026-01-23,Accepted,,Central Stores,Generated accepted GRN item.
2259,1280,2859,68,230.000,230.000,230.000,0.000,No,6.36,RM-0002259,2025-01-02,2026-01-25,Accepted,,Central Stores,Generated accepted GRN item.
2260,1280,2860,89,133.000,133.000,133.000,0.000,No,19.08,RM-0002260,2024-10-20,2026-01-25,Accepted,,Central Stores,Generated accepted GRN item.
2261,1281,2861,90,51.000,51.000,51.000,0.000,Sheet,10.00,RM-0002261,2024-10-04,2026-01-20,Accepted,,Central Stores,Generated accepted GRN item.
2262,1281,2862,69,345.000,345.000,345.000,0.000,No,0.80,RM-0002262,2024-09-25,2026-01-20,Accepted,,Central Stores,Generated accepted GRN item.
2263,1282,2863,70,151.000,151.000,151.000,0.000,No,1.22,RM-0002263,2024-12-16,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2264,1282,2864,91,88.000,88.000,88.000,0.000,No,6.09,RM-0002264,2024-10-17,2026-01-14,Accepted,,Central Stores,Generated accepted GRN item.
2265,1283,2865,92,376.000,376.000,376.000,0.000,m,1.24,RM-0002265,2024-09-24,2026-01-18,Accepted,,Central Stores,Generated accepted GRN item.
2266,1283,2866,71,278.000,278.000,278.000,0.000,No,2.58,RM-0002266,2024-11-05,2026-01-18,Accepted,,Central Stores,Generated accepted GRN item.
2267,1284,2867,72,336.000,336.000,336.000,0.000,No,0.84,RM-0002267,2024-10-08,2026-01-22,Accepted,,Central Stores,Generated accepted GRN item.
2268,1284,2868,93,207.000,207.000,207.000,0.000,No,3.14,RM-0002268,2024-12-12,2026-01-22,Accepted,,Central Stores,Generated accepted GRN item.
2269,1285,2869,94,97.000,97.000,97.000,0.000,No,37.10,RM-0002269,2024-09-27,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2270,1285,2870,73,60.000,60.000,60.000,0.000,No,1.27,RM-0002270,2025-01-02,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2271,1286,2871,74,293.000,293.000,293.000,0.000,No,2.50,RM-0002271,2024-12-15,2026-01-18,Accepted,,Central Stores,Generated accepted GRN item.
2272,1286,2872,95,43.000,43.000,43.000,0.000,No,3.00,RM-0002272,2024-11-26,2026-01-18,Accepted,,Central Stores,Generated accepted GRN item.
2273,1287,2873,96,52.000,52.000,52.000,0.000,No,4.06,RM-0002273,2024-12-10,2026-01-16,Accepted,,Central Stores,Generated accepted GRN item.
2274,1287,2874,75,374.000,374.000,374.000,0.000,No,4.06,RM-0002274,2024-10-03,2026-01-16,Accepted,,Central Stores,Generated accepted GRN item.
2275,1288,2875,76,123.000,123.000,123.000,0.000,No,7.21,RM-0002275,2024-12-02,2026-01-26,Accepted,,Central Stores,Generated accepted GRN item.
2276,1288,2876,97,30.000,30.000,30.000,0.000,No,2.06,RM-0002276,2024-11-26,2026-01-26,Accepted,,Central Stores,Generated accepted GRN item.
2277,1289,2877,98,176.000,176.000,176.000,0.000,No,8.36,RM-0002277,2024-11-23,2026-01-31,Accepted,,Central Stores,Generated accepted GRN item.
2278,1289,2878,77,283.000,283.000,283.000,0.000,No,15.68,RM-0002278,2024-11-26,2026-01-31,Accepted,,Central Stores,Generated accepted GRN item.
2279,1290,2879,78,361.000,361.000,361.000,0.000,No,4.24,RM-0002279,2025-01-08,2026-01-31,Accepted,,Central Stores,Generated accepted GRN item.
2280,1290,2880,99,128.000,128.000,128.000,0.000,No,4.24,RM-0002280,2024-11-25,2026-01-31,Accepted,,Central Stores,Generated accepted GRN item.
2281,1291,2881,1,253.000,253.000,253.000,0.000,No,1800.00,RM-0002281,2024-11-19,2026-01-29,Accepted,,Central Stores,Generated accepted GRN item.
2282,1291,2882,79,41.000,41.000,41.000,0.000,No,4.00,RM-0002282,2024-10-15,2026-01-29,Accepted,,Central Stores,Generated accepted GRN item.
2283,1292,2883,80,66188.000,66188.000,66188.000,0.000,ml,0.81,RM-0002283,2024-12-13,2026-02-04,Accepted,,Central Stores,Generated accepted GRN item.
2284,1292,2884,2,353.000,353.000,353.000,0.000,No,2842.00,RM-0002284,2024-10-26,2026-02-04,Accepted,,Central Stores,Generated accepted GRN item.
2285,1293,2885,3,423.000,423.000,423.000,0.000,No,6386.00,RM-0002285,2024-12-08,2026-01-20,Accepted,,Central Stores,Generated accepted GRN item.
2286,1293,2886,81,8532.000,8532.000,8532.000,0.000,g,1.24,RM-0002286,2024-09-25,2026-01-20,Accepted,,Central Stores,Generated accepted GRN item.
2287,1294,2887,82,42747.000,42747.000,42747.000,0.000,ml,1.57,RM-0002287,2024-11-28,2026-01-22,Accepted,,Central Stores,Generated accepted GRN item.
2288,1294,2888,4,408.000,408.000,408.000,0.000,No,1254.00,RM-0002288,2024-11-01,2026-01-22,Accepted,,Central Stores,Generated accepted GRN item.
2289,1295,2889,5,111.000,111.000,111.000,0.000,No,2332.00,RM-0002289,2024-10-12,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2290,1295,2890,83,19792.000,19792.000,19792.000,0.000,g,0.64,RM-0002290,2024-12-10,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2291,1296,2891,84,5418.000,5418.000,5418.000,0.000,ml,0.25,RM-0002291,2024-12-24,2026-01-25,Accepted,,Central Stores,Generated accepted GRN item.
2292,1296,2892,6,315.000,315.000,315.000,0.000,No,5000.00,RM-0002292,2024-12-15,2026-01-25,Accepted,,Central Stores,Generated accepted GRN item.
2293,1297,2893,7,222.000,222.000,222.000,0.000,No,182.70,RM-0002293,2024-10-22,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2294,1297,2894,85,1486.000,1486.000,1486.000,0.000,g,1.83,RM-0002294,2024-12-15,2026-01-24,Accepted,,Central Stores,Generated accepted GRN item.
2295,1298,2895,86,13951.000,13951.000,13951.000,0.000,g,1.24,RM-0002295,2024-12-07,2026-01-30,Accepted,,Central Stores,Generated accepted GRN item.
2296,1298,2896,8,195.000,195.000,195.000,0.000,No,247.20,RM-0002296,2024-11-15,2026-01-30,Accepted,,Central Stores,Generated accepted GRN item.
2297,1299,2897,9,86.000,86.000,86.000,0.000,No,376.20,RM-0002297,2024-10-20,2026-02-03,Accepted,,Central Stores,Generated accepted GRN item.
2298,1299,2898,87,28544.000,28544.000,28544.000,0.000,g,0.84,RM-0002298,2025-01-13,2026-02-03,Accepted,,Central Stores,Generated accepted GRN item.
2299,1300,2899,88,6.000,6.000,6.000,0.000,No,47.70,RM-0002299,2024-10-11,2026-02-03,Accepted,,Central Stores,Generated accepted GRN item.
2300,1300,2900,10,101.000,101.000,101.000,0.000,No,477.00,RM-0002300,2024-11-09,2026-02-03,Accepted,,Central Stores,Generated accepted GRN item.
2301,1301,2901,11,223.000,223.000,223.000,0.000,No,750.00,RM-0002301,2024-11-01,2026-01-26,Accepted,,Central Stores,Generated accepted GRN item.
2302,1301,2902,89,199.000,199.000,199.000,0.000,No,18.00,RM-0002302,2024-11-04,2026-01-26,Accepted,,Central Stores,Generated accepted GRN item.
2303,1302,2903,90,23.000,23.000,23.000,0.000,Sheet,10.15,RM-0002303,2024-12-01,2026-02-01,Accepted,,Central Stores,Generated accepted GRN item.
2304,1302,2904,12,13.000,13.000,13.000,0.000,No,1827.00,RM-0002304,2024-11-21,2026-02-01,Accepted,,Central Stores,Generated accepted GRN item.
2305,1303,2905,13,134.000,134.000,134.000,0.000,No,164.80,RM-0002305,2024-11-28,2026-02-02,Accepted,,Central Stores,Generated accepted GRN item.
2306,1303,2906,91,125.000,125.000,125.000,0.000,No,6.18,RM-0002306,2024-10-28,2026-02-02,Accepted,,Central Stores,Generated accepted GRN item.
2307,1304,2907,92,227.000,227.000,227.000,0.000,m,1.25,RM-0002307,2024-12-12,2026-01-31,Accepted,,Central Stores,Generated accepted GRN item.
2308,1304,2908,14,33.000,33.000,33.000,0.000,No,229.90,RM-0002308,2024-11-11,2026-01-31,Accepted,,Central Stores,Generated accepted GRN item.
2309,1305,2909,15,225.000,225.000,225.000,0.000,No,445.20,RM-0002309,2024-11-29,2026-02-05,Accepted,,Central Stores,Generated accepted GRN item.
