co_id,co_number,customer_id,order_date,required_delivery_date,status,remarks
1675,CO-2025-1675,25,2025-06-01,2025-06-17,Confirmed,Generated customer order for finished motor supply.
1676,CO-2025-1676,1,2025-06-01,2025-06-29,Confirmed,Generated customer order for finished motor supply.
1677,CO-2025-1677,2,2025-06-01,2025-07-03,Confirmed,Generated customer order for finished motor supply.
1678,CO-2025-1678,3,2025-06-01,2025-07-02,Confirmed,Generated customer order for finished motor supply.
1679,CO-2025-1679,4,2025-06-02,2025-06-25,Confirmed,Generated customer order for finished motor supply.
1680,CO-2025-1680,5,2025-06-02,2025-06-16,Confirmed,Generated customer order for finished motor supply.
1681,CO-2025-1681,6,2025-06-02,2025-06-24,Confirmed,Generated customer order for finished motor supply.
1682,CO-2025-1682,7,2025-06-02,2025-07-02,Confirmed,Generated customer order for finished motor supply.
1683,CO-2025-1683,8,2025-06-03,2025-06-29,Confirmed,Generated customer order for finished motor supply.
1684,CO-2025-1684,9,2025-06-03,2025-06-23,Confirmed,Generated customer order for finished motor supply.
1685,CO-2025-1685,10,2025-06-03,2025-06-18,Confirmed,Generated customer order for finished motor supply.
1686,CO-2025-1686,11,2025-06-03,2025-06-29,Confirmed,Generated customer order for finished motor supply.
1687,CO-2025-1687,12,2025-06-03,2025-06-24,Confirmed,Generated customer order for finished motor supply.
1688,CO-2025-1688,13,2025-06-03,2025-06-25,Confirmed,Generated customer order for finished motor supply.
1689,CO-2025-1689,14,2025-06-03,2025-07-07,Confirmed,Generated customer order for finished motor supply.
1690,CO-2025-1690,15,2025-06-04,2025-06-14,Confirmed,Generated customer order for finished motor supply.
1691,CO-2025-1691,16,2025-06-04,2025-06-20,Confirmed,Generated customer order for finished motor supply.
1692,CO-2025-1692,17,2025-06-04,2025-07-07,Confirmed,Generated customer order for finished motor supply.
1693,CO-2025-1693,18,2025-06-04,2025-07-07,Confirmed,Generated customer order for finished motor supply.
1694,CO-2025-1694,19,2025-06-05,2025-06-22,Confirmed,Generated customer order for finished motor supply.
1695,CO-2025-1695,20,2025-06-05,2025-07-10,Confirmed,Generated customer order for finished motor supply.
1696,CO-2025-1696,21,2025-06-05,2025-06-20,Confirmed,Generated customer order for finished motor supply.
1697,CO-2025-1697,22,2025-06-05,2025-06-16,Confirmed,Generated customer order for finished motor supply.
1698,CO-2025-1698,23,2025-06-06,2025-06-23,Confirmed,Generated customer order for finished motor supply.
1699,CO-2025-1699,24,2025-06-06,2025-06-29,Confirmed,Generated customer order for finished motor supply.
1700,CO-2025-1700,25,2025-06-07,2025-06-17,Confirmed,Generated customer order for finished motor supply.
1701,CO-2025-1701,1,2025-06-07,2025-06-21,Confirmed,Generated customer order for finished motor supply.
1702,CO-2025-1702,2,2025-06-07,2025-07-07,Confirmed,Generated customer order for finished motor supply.
1703,CO-2025-1703,3,2025-06-07,2025-07-03,Confirmed,Generated customer order for finished motor supply.
1704,CO-2025-1704,4,2025-06-08,2025-07-03,Confirmed,Generated customer order for finished motor supply.
1705,CO-2025-1705,5,2025-06-08,2025-07-13,Confirmed,Generated customer order for finished motor supply.
1706,CO-2025-1706,6,2025-06-08,2025-06-23,Confirmed,Generated customer order for finished motor supply.
1707,CO-2025-1707,7,2025-06-08,2025-07-11,Confirmed,Generated customer order for finished motor supply.
1708,CO-2025-1708,8,2025-06-08,2025-06-27,Confirmed,Generated customer order for finished motor supply.
1709,CO-2025-1709,9,2025-06-08,2025-07-12,Confirmed,Generated customer order for finished motor supply.
1710,CO-2025-1710,10,2025-06-09,2025-07-09,Confirmed,Generated customer order for finished motor supply.
1711,CO-2025-1711,11,2025-06-09,2025-06-24,Confirmed,Generated customer order for finished motor supply.
1712,CO-2025-1712,12,2025-06-09,2025-06-24,Confirmed,Generated customer order for finished motor supply.
1713,CO-2025-1713,13,2025-06-10,2025-07-04,Confirmed,Generated customer order for finished motor supply.
1714,CO-2025-1714,14,2025-06-10,2025-07-03,Confirmed,Generated customer order for finished motor supply.
1715,CO-2025-1715,15,2025-06-10,2025-06-26,Confirmed,Generated customer order for finished motor supply.
1716,CO-2025-1716,16,2025-06-11,2025-06-27,Confirmed,Generated customer order for finished motor supply.
1717,CO-2025-1717,17,2025-06-11,2025-07-14,Confirmed,Generated customer order for finished motor supply.
1718,CO-2025-1718,18,2025-06-11,2025-07-10,Confirmed,Generated customer order for finished motor supply.
1719,CO-2025-1719,19,2025-06-11,2025-06-25,Confirmed,Generated customer order for finished motor supply.
1720,CO-2025-1720,20,2025-06-11,2025-07-09,Confirmed,Generated customer order for finished motor supply.
1721,CO-2025-1721,21,2025-06-12,2025-06-26,Confirmed,Generated customer order for finished motor supply.
1722,CO-2025-1722,22,2025-06-12,2025-07-03,Confirmed,Generated customer order for finished motor supply.
1723,CO-2025-1723,23,2025-06-13,2025-06-23,Confirmed,Generated customer order for finished motor supply.
1724,CO-2025-1724,24,2025-06-13,2025-07-09,Confirmed,Generated customer order for finished motor supply.
1725,CO-2025-1725,25,2025-06-13,2025-06-27,Confirmed,Generated customer order for finished motor supply.
1726,CO-2025-1726,1,2025-06-13,2025-06-29,Confirmed,Generated customer order for finished motor supply.
1727,CO-2025-1727,2,2025-06-13,2025-06-27,Confirmed,Generated customer order for finished motor supply.
1728,CO-2025-1728,3,2025-06-14,2025-06-28,Confirmed,Generated customer order for finished motor supply.
1729,CO-2025-1729,4,2025-06-14,2025-06-26,Confirmed,Generated customer order for finished motor supply.
1730,CO-2025-1730,5,2025-06-15,2025-07-09,Confirmed,Generated customer order for finished motor supply.
1731,CO-2025-1731,6,2025-06-15,2025-07-17,Confirmed,Generated customer order for finished motor supply.
1732,CO-2025-1732,7,2025-06-15,2025-07-02,Confirmed,Generated customer order for finished motor supply.
1733,CO-2025-1733,8,2025-06-16,2025-07-16,Confirmed,Generated customer order for finished motor supply.
1734,CO-2025-1734,9,2025-06-17,2025-07-11,Confirmed,Generated customer order for finished motor supply.
1735,CO-2025-1735,10,2025-06-18,2025-07-04,Confirmed,Generated customer order for finished motor supply.
1736,CO-2025-1736,11,2025-06-19,2025-06-30,Confirmed,Generated customer order for finished motor supply.
1737,CO-2025-1737,12,2025-06-19,2025-07-19,Confirmed,Generated customer order for finished motor supply.
1738,CO-2025-1738,13,2025-06-21,2025-07-01,Confirmed,Generated customer order for finished motor supply.
1739,CO-2025-1739,14,2025-06-21,2025-07-11,Confirmed,Generated customer order for finished motor supply.
1740,CO-2025-1740,15,2025-06-21,2025-07-01,Confirmed,Generated customer order for finished motor supply.
1741,CO-2025-1741,16,2025-06-21,2025-07-21,Confirmed,Generated customer order for finished motor supply.
1742,CO-2025-1742,17,2025-06-21,2025-07-26,Confirmed,Generated customer order for finished motor supply.
1743,CO-2025-1743,18,2025-06-21,2025-07-09,Confirmed,Generated customer order for finished motor supply.
1744,CO-2025-1744,19,2025-06-22,2025-07-10,Confirmed,Generated customer order for finished motor supply.
1745,CO-2025-1745,20,2025-06-22,2025-07-16,Confirmed,Generated customer order for finished motor supply.
1746,CO-2025-1746,21,2025-06-22,2025-07-15,Confirmed,Generated customer order for finished motor supply.
1747,CO-2025-1747,22,2025-06-23,2025-07-12,Confirmed,Generated customer order for finished motor supply.
1748,CO-2025-1748,23,2025-06-23,2025-07-12,Confirmed,Generated customer order for finished motor supply.
1749,CO-2025-1749,24,2025-06-23,2025-07-07,Confirmed,Generated customer order for finished motor supply.
1750,CO-2025-1750,25,2025-06-24,2025-07-10,Confirmed,Generated customer order for finished motor supply.
1751,CO-2025-1751,1,2025-06-25,2025-07-20,Confirmed,Generated customer order for finished motor supply.
1752,CO-2025-1752,2,2025-06-25,2025-07-24,Confirmed,Generated customer order for finished motor supply.
1753,CO-2025-1753,3,2025-06-26,2025-07-25,Confirmed,Generated customer order for finished motor supply.
1754,CO-2025-1754,4,2025-06-26,2025-07-19,Confirmed,Generated customer order for finished motor supply.
1755,CO-2025-1755,5,2025-06-26,2025-07-25,Confirmed,Generated customer order for finished motor supply.
1756,CO-2025-1756,6,2025-06-27,2025-07-22,Confirmed,Generated customer order for finished motor supply.
1757,CO-2025-1757,7,2025-06-27,2025-07-16,Confirmed,Generated customer order for finished motor supply.
1758,CO-2025-1758,8,2025-06-27,2025-07-16,Confirmed,Generated customer order for finished motor supply.
1759,CO-2025-1759,9,2025-06-28,2025-07-21,Confirmed,Generated customer order for finished motor supply.
1760,CO-2025-1760,10,2025-06-28,2025-07-15,Confirmed,Generated customer order for finished motor supply.
1761,CO-2025-1761,11,2025-06-28,2025-07-27,Confirmed,Generated customer order for finished motor supply.
1762,CO-2025-1762,12,2025-06-28,2025-07-12,Confirmed,Generated customer order for finished motor supply.
1763,CO-2025-1763,13,2025-06-29,2025-07-10,Confirmed,Generated customer order for finished motor supply.
1764,CO-2025-1764,14,2025-06-29,2025-07-21,Confirmed,Generated customer order for finished motor supply.
1765,CO-2025-1765,15,2025-06-29,2025-07-10,Confirmed,Generated customer order for finished motor supply.
1766,CO-2025-1766,16,2025-06-29,2025-07-13,Confirmed,Generated customer order for finished motor supply.
1767,CO-2025-1767,17,2025-06-30,2025-07-19,Confirmed,Generated customer order for finished motor supply.
1768,CO-2025-1768,18,2025-06-30,2025-07-10,Confirmed,Generated customer order for finished motor supply.
1769,CO-2025-1769,19,2025-07-01,2025-07-16,Confirmed,Generated customer order for finished motor supply.
1770,CO-2025-1770,20,2025-07-01,2025-07-25,Confirmed,Generated customer order for finished motor supply.
1771,CO-2025-1771,21,2025-07-01,2025-07-20,Confirmed,Generated customer order for finished motor supply.
1772,CO-2025-1772,22,2025-07-01,2025-08-03,Confirmed,Generated customer order for finished motor supply.
1773,CO-2025-1773,23,2025-07-01,2025-07-13,Confirmed,Generated customer order for finished motor supply.
1774,CO-2025-1774,24,2025-07-01,2025-07-29,Confirmed,Generated customer order for finished motor supply.
1775,CO-2025-1775,25,2025-07-01,2025-07-26,Confirmed,Generated customer order for finished motor supply.
1776,CO-2025-1776,1,2025-07-01,2025-07-27,Confirmed,Generated customer order for finished motor supply.
1777,CO-2025-1777,2,2025-07-01,2025-07-28,Confirmed,Generated customer order for finished motor supply.
1778,CO-2025-1778,3,2025-07-01,2025-07-12,Confirmed,Generated customer order for finished motor supply.
1779,CO-2025-1779,4,2025-07-01,2025-07-31,Confirmed,Generated customer order for finished motor supply.
1780,CO-2025-1780,5,2025-07-02,2025-07-20,Confirmed,Generated customer order for finished motor supply.
1781,CO-2025-1781,6,2025-07-02,2025-07-28,Confirmed,Generated customer order for finished motor supply.
1782,CO-2025-1782,7,2025-07-03,2025-07-20,Confirmed,Generated customer order for finished motor supply.
1783,CO-2025-1783,8,2025-07-04,2025-07-24,Confirmed,Generated customer order for finished motor supply.
1784,CO-2025-1784,9,2025-07-04,2025-08-01,Confirmed,Generated customer order for finished motor supply.
1785,CO-2025-1785,10,2025-07-04,2025-08-07,Confirmed,Generated customer order for finished motor supply.
1786,CO-2025-1786,11,2025-07-04,2025-08-05,Confirmed,Generated customer order for finished motor supply.
1787,CO-2025-1787,12,2025-07-05,2025-08-02,Confirmed,Generated customer order for finished motor supply.
1788,CO-2025-1788,13,2025-07-05,2025-07-29,Confirmed,Generated customer order for finished motor supply.
1789,CO-2025-1789,14,2025-07-05,2025-07-28,Confirmed,Generated customer order for finished motor supply.
1790,CO-2025-1790,15,2025-07-06,2025-08-10,Confirmed,Generated customer order for finished motor supply.
1791,CO-2025-1791,16,2025-07-06,2025-07-21,Confirmed,Generated customer order for finished motor supply.
1792,CO-2025-1792,17,2025-07-06,2025-08-09,Confirmed,Generated customer order for finished motor supply.
1793,CO-2025-1793,18,2025-07-06,2025-08-01,Confirmed,Generated customer order for finished motor supply.
1794,CO-2025-1794,19,2025-07-06,2025-08-01,Confirmed,Generated customer order for finished motor supply.
1795,CO-2025-1795,20,2025-07-07,2025-08-01,Confirmed,Generated customer order for finished motor supply.
1796,CO-2025-1796,21,2025-07-07,2025-08-07,Confirmed,Generated customer order for finished motor supply.
1797,CO-2025-1797,22,2025-07-07,2025-08-03,Confirmed,Generated customer order for finished motor supply.
1798,CO-2025-1798,23,2025-07-08,2025-07-20,Confirmed,Generated customer order for finished motor supply.
1799,CO-2025-1799,24,2025-07-08,2025-08-07,Confirmed,Generated customer order for finished motor supply.
1800,CO-2025-1800,25,2025-07-08,2025-08-05,Confirmed,Generated customer order for finished motor supply.
1801,CO-2025-1801,1,2025-07-09,2025-08-11,Confirmed,Generated customer order for finished motor supply.
1802,CO-2025-1802,2,2025-07-09,2025-08-12,Confirmed,Generated customer order for finished motor supply.
1803,CO-2025-1803,3,2025-07-09,2025-08-12,Confirmed,Generated customer order for finished motor supply.
1804,CO-2025-1804,4,2025-07-10,2025-07-21,Confirmed,Generated customer order for finished motor supply.
1805,CO-2025-1805,5,2025-07-10,2025-08-05,Confirmed,Generated customer order for finished motor supply.
1806,CO-2025-1806,6,2025-07-11,2025-08-14,Confirmed,Generated customer order for finished motor supply.
1807,CO-2025-1807,7,2025-07-11,2025-08-15,Confirmed,Generated customer order for finished motor supply.
1808,CO-2025-1808,8,2025-07-11,2025-08-04,Confirmed,Generated customer order for finished motor supply.
1809,CO-2025-1809,9,2025-07-11,2025-08-13,Confirmed,Generated customer order for finished motor supply.
1810,CO-2025-1810,10,2025-07-11,2025-08-12,Confirmed,Generated customer order for finished motor supply.
1811,CO-2025-1811,11,2025-07-12,2025-07-22,Confirmed,Generated customer order for finished motor supply.
1812,CO-2025-1812,12,2025-07-12,2025-08-14,Confirmed,Generated customer order for finished motor supply.
1813,CO-2025-1813,13,2025-07-13,2025-08-08,Confirmed,Generated customer order for finished motor supply.
1814,CO-2025-1814,14,2025-07-14,2025-08-07,Confirmed,Generated customer order for finished motor supply.
1815,CO-2025-1815,15,2025-07-14,2025-07-28,Confirmed,Generated customer order for finished motor supply.
1816,CO-2025-1816,16,2025-07-15,2025-08-17,Confirmed,Generated customer order for finished motor supply.
1817,CO-2025-1817,17,2025-07-15,2025-08-01,Confirmed,Generated customer order for finished motor supply.
1818,CO-2025-1818,18,2025-07-16,2025-08-05,Confirmed,Generated customer order for finished motor supply.
1819,CO-2025-1819,19,2025-07-16,2025-08-02,Confirmed,Generated customer order for finished motor supply.
1820,CO-2025-1820,20,2025-07-16,2025-08-20,Confirmed,Generated customer order for finished motor supply.
1821,CO-2025-1821,21,2025-07-16,2025-08-07,Confirmed,Generated customer order for finished motor supply.
1822,CO-2025-1822,22,2025-07-17,2025-07-29,Confirmed,Generated customer order for finished motor supply.
1823,CO-2025-1823,23,2025-07-17,2025-07-27,Confirmed,Generated customer order for finished motor supply.
1824,CO-2025-1824,24,2025-07-17,2025-08-21,Confirmed,Generated customer order for finished motor supply.
1825,CO-2025-1825,25,2025-07-18,2025-08-03,Confirmed,Generated customer order for finished motor supply.
1826,CO-2025-1826,1,2025-07-18,2025-08-17,Confirmed,Generated customer order for finished motor supply.
1827,CO-2025-1827,2,2025-07-18,2025-07-28,Confirmed,Generated customer order for finished motor supply.
1828,CO-2025-1828,3,2025-07-19,2025-08-21,Confirmed,Generated customer order for finished motor supply.
1829,CO-2025-1829,4,2025-07-19,2025-08-14,Confirmed,Generated customer order for finished motor supply.
1830,CO-2025-1830,5,2025-07-19,2025-08-03,Confirmed,Generated customer order for finished motor supply.
1831,CO-2025-1831,6,2025-07-20,2025-08-22,Confirmed,Generated customer order for finished motor supply.
1832,CO-2025-1832,7,2025-07-20,2025-08-06,Confirmed,Generated customer order for finished motor supply.
1833,CO-2025-1833,8,2025-07-20,2025-08-24,Confirmed,Generated customer order for finished motor supply.
1834,CO-2025-1834,9,2025-07-20,2025-08-14,Confirmed,Generated customer order for finished motor supply.
1835,CO-2025-1835,10,2025-07-20,2025-08-10,Confirmed,Generated customer order for finished motor supply.
1836,CO-2025-1836,11,2025-07-20,2025-07-31,Confirmed,Generated customer order for finished motor supply.
1837,CO-2025-1837,12,2025-07-21,2025-08-06,Confirmed,Generated customer order for finished motor supply.
1838,CO-2025-1838,13,2025-07-22,2025-08-02,Confirmed,Generated customer order for finished motor supply.
1839,CO-2025-1839,14,2025-07-22,2025-08-23,Confirmed,Generated customer order for finished motor supply.
1840,CO-2025-1840,15,2025-07-22,2025-08-03,Confirmed,Generated customer order for finished motor supply.
1841,CO-2025-1841,16,2025-07-22,2025-08-03,Confirmed,Generated customer order for finished motor supply.
1842,CO-2025-1842,17,2025-07-22,2025-08-04,Confirmed,Generated customer order for finished motor supply.
1843,CO-2025-1843,18,2025-07-22,2025-08-26,Confirmed,Generated customer order for finished motor supply.
1844,CO-2025-1844,19,2025-07-23,2025-08-27,Confirmed,Generated customer order for finished motor supply.
1845,CO-2025-1845,20,2025-07-24,2025-08-21,Confirmed,Generated customer order for finished motor supply.
1846,CO-2025-1846,21,2025-07-24,2025-08-04,Confirmed,Generated customer order for finished motor supply.
1847,CO-2025-1847,22,2025-07-24,2025-08-16,Confirmed,Generated customer order for finished motor supply.
1848,CO-2025-1848,23,2025-07-24,2025-08-27,Confirmed,Generated customer order for finished motor supply.
1849,CO-2025-1849,24,2025-07-25,2025-08-06,Confirmed,Generated customer order for finished motor supply.
1850,CO-2025-1850,25,2025-07-25,2025-08-24,Confirmed,Generated customer order for finished motor supply.
1851,CO-2025-1851,1,2025-07-25,2025-08-04,Confirmed,Generated customer order for finished motor supply.
1852,CO-2025-1852,2,2025-07-25,2025-08-24,Confirmed,Generated customer order for finished motor supply.
1853,CO-2025-1853,3,2025-07-25,2025-08-18,Confirmed,Generated customer order for finished motor supply.
1854,CO-2025-1854,4,2025-07-26,2025-08-28,Confirmed,Generated customer order for finished motor supply.
1855,CO-2025-1855,5,2025-07-26,2025-08-15,Confirmed,Generated customer order for finished motor supply.
1856,CO-2025-1856,6,2025-07-26,2025-08-25,Confirmed,Generated customer order for finished motor supply.
1857,CO-2025-1857,7,2025-07-26,2025-08-26,Confirmed,Generated customer order for finished motor supply.
1858,CO-2025-1858,8,2025-07-26,2025-08-13,Confirmed,Generated customer order for finished motor supply.
1859,CO-2025-1859,9,2025-07-27,2025-08-22,Confirmed,Generated customer order for finished motor supply.
1860,CO-2025-1860,10,2025-07-27,2025-08-17,Confirmed,Generated customer order for finished motor supply.
1861,CO-2025-1861,11,2025-07-27,2025-08-17,Confirmed,Generated customer order for finished motor supply.
1862,CO-2025-1862,12,2025-07-28,2025-08-27,Confirmed,Generated customer order for finished motor supply.
1863,CO-2025-1863,13,2025-07-28,2025-08-12,Confirmed,Generated customer order for finished motor supply.
1864,CO-2025-1864,14,2025-07-29,2025-08-11,Confirmed,Generated customer order for finished motor supply.
1865,CO-2025-1865,15,2025-07-29,2025-08-20,Confirmed,Generated customer order for finished motor supply.
1866,CO-2025-1866,16,2025-07-30,2025-08-30,Confirmed,Generated customer order for finished motor supply.
1867,CO-2025-1867,17,2025-07-30,2025-08-13,Confirmed,Generated customer order for finished motor supply.
1868,CO-2025-1868,18,2025-07-31,2025-08-18,Confirmed,Generated customer order for finished motor supply.
1869,CO-2025-1869,19,2025-07-31,2025-08-27,Confirmed,Generated customer order for finished motor supply.
1870,CO-2025-1870,20,2025-07-31,2025-08-22,Confirmed,Generated customer order for finished motor supply.
1871,CO-2025-1871,21,2025-07-31,2025-08-25,Confirmed,Generated customer order for finished motor supply.
1872,CO-2025-1872,22,2025-07-31,2025-08-23,Confirmed,Generated customer order for finished motor supply.
1873,CO-2025-1873,23,2025-08-01,2025-09-01,Confirmed,Generated customer order for finished motor supply.
1874,CO-2025-1874,24,2025-08-01,2025-09-02,Confirmed,Generated customer order for finished motor supply.
1875,CO-2025-1875,25,2025-08-01,2025-08-22,Confirmed,Generated customer order for finished motor supply.
1876,CO-2025-1876,1,2025-08-02,2025-08-23,Confirmed,Generated customer order for finished motor supply.
1877,CO-2025-1877,2,2025-08-02,2025-08-19,Confirmed,Generated customer order for finished motor supply.
1878,CO-2025-1878,3,2025-08-02,2025-08-23,Confirmed,Generated customer order for finished motor supply.
1879,CO-2025-1879,4,2025-08-03,2025-09-03,Confirmed,Generated customer order for finished motor supply.
1880,CO-2025-1880,5,2025-08-03,2025-08-26,Confirmed,Generated customer order for finished motor supply.
1881,CO-2025-1881,6,2025-08-04,2025-08-31,Confirmed,Generated customer order for finished motor supply.
1882,CO-2025-1882,7,2025-08-05,2025-08-25,Confirmed,Generated customer order for finished motor supply.
1883,CO-2025-1883,8,2025-08-05,2025-09-02,Confirmed,Generated customer order for finished motor supply.
1884,CO-2025-1884,9,2025-08-06,2025-09-03,Confirmed,Generated customer order for finished motor supply.
1885,CO-2025-1885,10,2025-08-06,2025-08-29,Confirmed,Generated customer order for finished motor supply.
1886,CO-2025-1886,11,2025-08-06,2025-09-09,Confirmed,Generated customer order for finished motor supply.
1887,CO-2025-1887,12,2025-08-06,2025-09-07,Confirmed,Generated customer order for finished motor supply.
1888,CO-2025-1888,13,2025-08-06,2025-08-20,Confirmed,Generated customer order for finished motor supply.
1889,CO-2025-1889,14,2025-08-07,2025-08-22,Confirmed,Generated customer order for finished motor supply.
1890,CO-2025-1890,15,2025-08-08,2025-09-11,Confirmed,Generated customer order for finished motor supply.
1891,CO-2025-1891,16,2025-08-08,2025-08-28,Confirmed,Generated customer order for finished motor supply.
1892,CO-2025-1892,17,2025-08-08,2025-08-26,Confirmed,Generated customer order for finished motor supply.
1893,CO-2025-1893,18,2025-08-09,2025-09-08,Confirmed,Generated customer order for finished motor supply.
1894,CO-2025-1894,19,2025-08-09,2025-09-03,Confirmed,Generated customer order for finished motor supply.
1895,CO-2025-1895,20,2025-08-10,2025-08-23,Confirmed,Generated customer order for finished motor supply.
1896,CO-2025-1896,21,2025-08-10,2025-08-22,Confirmed,Generated customer order for finished motor supply.
1897,CO-2025-1897,22,2025-08-11,2025-09-11,Confirmed,Generated customer order for finished motor supply.
1898,CO-2025-1898,23,2025-08-11,2025-09-09,Confirmed,Generated customer order for finished motor supply.
1899,CO-2025-1899,24,2025-08-11,2025-08-30,Confirmed,Generated customer order for finished motor supply.
1900,CO-2025-1900,25,2025-08-12,2025-09-13,Confirmed,Generated customer order for finished motor supply.
1901,CO-2025-1901,1,2025-08-12,2025-08-25,Confirmed,Generated customer order for finished motor supply.
1902,CO-2025-1902,2,2025-08-12,2025-09-13,Confirmed,Generated customer order for finished motor supply.
1903,CO-2025-1903,3,2025-08-12,2025-08-24,Confirmed,Generated customer order for finished motor supply.
1904,CO-2025-1904,4,2025-08-12,2025-09-07,Confirmed,Generated customer order for finished motor supply.
1905,CO-2025-1905,5,2025-08-13,2025-09-13,Confirmed,Generated customer order for finished motor supply.
1906,CO-2025-1906,6,2025-08-13,2025-09-08,Confirmed,Generated customer order for finished motor supply.
1907,CO-2025-1907,7,2025-08-13,2025-09-12,Confirmed,Generated customer order for finished motor supply.
1908,CO-2025-1908,8,2025-08-13,2025-08-31,Confirmed,Generated customer order for finished motor supply.
1909,CO-2025-1909,9,2025-08-13,2025-08-30,Confirmed,Generated customer order for finished motor supply.
1910,CO-2025-1910,10,2025-08-13,2025-08-29,Confirmed,Generated customer order for finished motor supply.
1911,CO-2025-1911,11,2025-08-13,2025-08-26,Confirmed,Generated customer order for finished motor supply.
1912,CO-2025-1912,12,2025-08-14,2025-08-31,Confirmed,Generated customer order for finished motor supply.
1913,CO-2025-1913,13,2025-08-14,2025-08-30,Confirmed,Generated customer order for finished motor supply.
1914,CO-2025-1914,14,2025-08-14,2025-09-12,Confirmed,Generated customer order for finished motor supply.
1915,CO-2025-1915,15,2025-08-14,2025-08-29,Confirmed,Generated customer order for finished motor supply.
1916,CO-2025-1916,16,2025-08-14,2025-08-28,Confirmed,Generated customer order for finished motor supply.
1917,CO-2025-1917,17,2025-08-15,2025-09-13,Confirmed,Generated customer order for finished motor supply.
1918,CO-2025-1918,18,2025-08-16,2025-09-08,Confirmed,Generated customer order for finished motor supply.
1919,CO-2025-1919,19,2025-08-16,2025-08-31,Confirmed,Generated customer order for finished motor supply.
1920,CO-2025-1920,20,2025-08-16,2025-09-13,Confirmed,Generated customer order for finished motor supply.
1921,CO-2025-1921,21,2025-08-16,2025-08-31,Confirmed,Generated customer order for finished motor supply.
1922,CO-2025-1922,22,2025-08-16,2025-09-15,Confirmed,Generated customer order for finished motor supply.
1923,CO-2025-1923,23,2025-08-16,2025-08-26,Confirmed,Generated customer order for finished motor supply.
1924,CO-2025-1924,24,2025-08-17,2025-09-11,Confirmed,Generated customer order for finished motor supply.
1925,CO-2025-1925,25,2025-08-17,2025-09-11,Confirmed,Generated customer order for finished motor supply.
1926,CO-2025-1926,1,2025-08-17,2025-09-05,Confirmed,Generated customer order for finished motor supply.
1927,CO-2025-1927,2,2025-08-17,2025-09-13,Confirmed,Generated customer order for finished motor supply.
1928,CO-2025-1928,3,2025-08-17,2025-09-05,Confirmed,Generated customer order for finished motor supply.
1929,CO-2025-1929,4,2025-08-18,2025-09-13,Confirmed,Generated customer order for finished motor supply.
1930,CO-2025-1930,5,2025-08-18,2025-09-02,Confirmed,Generated customer order for finished motor supply.
1931,CO-2025-1931,6,2025-08-18,2025-09-11,Confirmed,Generated customer order for finished motor supply.
1932,CO-2025-1932,7,2025-08-18,2025-09-16,Confirmed,Generated customer order for finished motor supply.
1933,CO-2025-1933,8,2025-08-18,2025-09-22,Confirmed,Generated customer order for finished motor supply.
1934,CO-2025-1934,9,2025-08-19,2025-09-07,Confirmed,Generated customer order for finished motor supply.
1935,CO-2025-1935,10,2025-08-20,2025-09-11,Confirmed,Generated customer order for finished motor supply.
1936,CO-2025-1936,11,2025-08-20,2025-09-11,Confirmed,Generated customer order for finished motor supply.
1937,CO-2025-1937,12,2025-08-20,2025-09-21,Confirmed,Generated customer order for finished motor supply.
1938,CO-2025-1938,13,2025-08-20,2025-09-24,Confirmed,Generated customer order for finished motor supply.
1939,CO-2025-1939,14,2025-08-21,2025-09-16,Confirmed,Generated customer order for finished motor supply.
1940,CO-2025-1940,15,2025-08-21,2025-09-21,Confirmed,Generated customer order for finished motor supply.
1941,CO-2025-1941,16,2025-08-21,2025-09-02,Confirmed,Generated customer order for finished motor supply.
1942,CO-2025-1942,17,2025-08-21,2025-09-19,Confirmed,Generated customer order for finished motor supply.
1943,CO-2025-1943,18,2025-08-22,2025-09-22,Confirmed,Generated customer order for finished motor supply.
1944,CO-2025-1944,19,2025-08-22,2025-09-19,Confirmed,Generated customer order for finished motor supply.
1945,CO-2025-1945,20,2025-08-22,2025-09-16,Confirmed,Generated customer order for finished motor supply.
1946,CO-2025-1946,21,2025-08-23,2025-09-25,Confirmed,Generated customer order for finished motor supply.
1947,CO-2025-1947,22,2025-08-24,2025-09-19,Confirmed,Generated customer order for finished motor supply.
1948,CO-2025-1948,23,2025-08-24,2025-09-25,Confirmed,Generated customer order for finished motor supply.
1949,CO-2025-1949,24,2025-08-24,2025-09-07,Confirmed,Generated customer order for finished motor supply.
1950,CO-2025-1950,25,2025-08-25,2025-09-21,Confirmed,Generated customer order for finished motor supply.
1951,CO-2025-1951,1,2025-08-25,2025-09-15,Confirmed,Generated customer order for finished motor supply.
1952,CO-2025-1952,2,2025-08-25,2025-09-26,Confirmed,Generated customer order for finished motor supply.
1953,CO-2025-1953,3,2025-08-26,2025-09-27,Confirmed,Generated customer order for finished motor supply.
1954,CO-2025-1954,4,2025-08-26,2025-09-26,Confirmed,Generated customer order for finished motor supply.
1955,CO-2025-1955,5,2025-08-26,2025-09-10,Confirmed,Generated customer order for finished motor supply.
1956,CO-2025-1956,6,2025-08-26,2025-09-17,Confirmed,Generated customer order for finished motor supply.
1957,CO-2025-1957,7,2025-08-27,2025-09-06,Confirmed,Generated customer order for finished motor supply.
1958,CO-2025-1958,8,2025-08-28,2025-10-02,Confirmed,Generated customer order for finished motor supply.
1959,CO-2025-1959,9,2025-08-28,2025-09-13,Confirmed,Generated customer order for finished motor supply.
